,police_dept,county,year,type,count
69221,Firestone PD,WELD,2003.0,Assaults,20.0
69222,Bow Mar PD,ARAPAHOE,2012.0,Assaults,0.0
69223,Minturn PD,EAGLE,2013.0,Assaults,0.0
69224,Palmer Lake PD,EL PASO,2011.0,Negligent Manslaughter,0.0
69225,Lamar PD,PROWERS,2004.0,Assaults,0.0
69227,Lincoln County Sheriff,LINCOLN,2004.0,Assaults,0.0
69229,Castle Rock PD,DOUGLAS,2012.0,Assaults,6.0
69230,Custer County Sheriff,CUSTER,2005.0,Negligent Manslaughter,0.0
69231,Lake County Sheriff,LAKE,2007.0,Assaults,70.0
69232,El Paso County Sheriff,EL PASO,2013.0,Assaults,759.0
69233,Costilla County Sheriff,COSTILLA,2005.0,Assaults,2.0
69234,Grand County Sheriff,GRAND,2001.0,Assaults,73.0
69237,Evans PD,WELD,2001.0,Assaults,112.0
69238,Wheat Ridge PD,JEFFERSON,2006.0,Assaults,22.0
69239,Commerce City PD,ADAMS,2007.0,Burglary,23.0
69240,Grand County Sheriff,GRAND,2004.0,Assaults,0.0
69241,Haxtun PD,PHILLIPS,2016.0,Motor Vehicle Theft,0.0
69242,Alamosa PD,ALAMOSA,2010.0,Assaults,158.0
69243,Commerce City PD,ADAMS,2012.0,Assaults,33.0
69244,New Castle PD,GARFIELD,2013.0,Assaults,0.0
69245,Fort Lupton PD,WELD,2013.0,Assaults,25.0
69246,Denver PD,DENVER,2012.0,Assaults,3067.0
69247,Brighton PD,ADAMS,2007.0,Assaults,228.0
69249,Windsor PD,WELD,2005.0,Assaults,18.0
69250,Lamar PD,PROWERS,2015.0,Burglary,0.0
69251,Clear Creek County Sheriff,CLEAR CREEK,2002.0,Burglary,1.0
69252,Las Animas County Sheriff,LAS ANIMAS,2009.0,Assaults,0.0
69253,Elizabeth PD,ELBERT,2002.0,Negligent Manslaughter,0.0
69254,Elizabeth PD,ELBERT,2002.0,Negligent Manslaughter,0.0
69255,Elizabeth PD,ELBERT,2002.0,Negligent Manslaughter,0.0
69256,San Miguel County Sheriff,SAN MIGUEL,2016.0,Burglary,0.0
69257,Teller County Sheriff,TELLER,2001.0,Negligent Manslaughter,0.0
69258,Eagle PD,EAGLE,2013.0,Assaults,20.0
69259,Lakewood PD,JEFFERSON,2003.0,Assaults,31.0
69260,Fountain PD,EL PASO,2013.0,Assaults,8.0
69262,Castle Rock PD,DOUGLAS,2014.0,Motor Vehicle Theft,2.0
69263,Edgewater PD,JEFFERSON,2016.0,Assaults,52.0
69264,Denver PD,DENVER,2002.0,Assaults,2239.0
69265,Elizabeth PD,ELBERT,2014.0,Burglary,0.0
69266,Erie PD,WELD,2002.0,Burglary,0.0
69267,Severance PD,WELD,2014.0,Assaults,0.0
69268,Routt County Sheriff,ROUTT,2014.0,Assaults,32.0
69269,Basalt PD,EAGLE,2006.0,Assaults,0.0
69270,La Junta PD,OTERO,2016.0,Assaults,93.0
69272,Cortez PD,MONTEZUMA,2004.0,Assaults,6.0
69273,Arvada PD,JEFFERSON,2008.0,Assaults,40.0
69275,Basalt PD,EAGLE,2003.0,Burglary,0.0
69276,Garfield County Sheriff,GARFIELD,2006.0,Assaults,9.0
69277,Weld County Sheriff,WELD,2005.0,Assaults,72.0
69278,Arapahoe County Sheriff,ARAPAHOE,2008.0,Negligent Manslaughter,2.0
69280,Jefferson County Sheriff,JEFFERSON,2016.0,Assaults,39.0
69281,Logan County Sheriff,LOGAN,2001.0,Negligent Manslaughter,0.0
69282,Univ. Colorado - Boulder PD,BOULDER,2002.0,Negligent Manslaughter,4.0
69283,Univ. Colorado - Boulder PD,BOULDER,2002.0,Negligent Manslaughter,4.0
69284,Univ. Colorado - Colo. Spgs. PD,EL PASO,2002.0,Assaults,0.0
69286,Blue River PD,SUMMIT,2013.0,Motor Vehicle Theft,0.0
69287,Arapahoe Community College PD,ARAPAHOE,2014.0,Assaults,0.0
69289,Kiowa PD,ELBERT,2010.0,Motor Vehicle Theft,0.0
69290,Walsh PD,BACA,2010.0,Assaults,1.0
69291,Adams State College PD,ALAMOSA,2008.0,Assaults,21.0
69292,El Paso County Sheriff,EL PASO,2015.0,Assaults,63.0
69293,Ignacio PD,LA PLATA,2009.0,Assaults,7.0
69296,Minturn PD,EAGLE,2002.0,Assaults,5.0
69297,Centennial PD,ARAPAHOE,2004.0,Burglary,13.0
69298,Idaho Springs PD,CLEAR CREEK,2010.0,Burglary,0.0
69299,Wheat Ridge PD,JEFFERSON,2004.0,Negligent Manslaughter,12.0
69300,Wheat Ridge PD,JEFFERSON,2004.0,Negligent Manslaughter,12.0
69301,Centennial PD,ARAPAHOE,2005.0,Burglary,29.0
69302,Park County Sheriff,PARK,2012.0,Negligent Manslaughter,3.0
69303,Park County Sheriff,PARK,2012.0,Negligent Manslaughter,3.0
69304,Dillon PD,SUMMIT,2013.0,Burglary,0.0
69305,Carbondale PD,GARFIELD,2003.0,Assaults,0.0
69306,Sedgwick County Sheriff,SEDGWICK,2015.0,Motor Vehicle Theft,0.0
69307,Englewood PD,ARAPAHOE,2016.0,Assaults,10.0
69309,Centennial PD,ARAPAHOE,2009.0,Motor Vehicle Theft,6.0
69310,Morgan County Sheriff,MORGAN,2005.0,Negligent Manslaughter,1.0
69311,Morgan County Sheriff,MORGAN,2005.0,Negligent Manslaughter,1.0
69312,Las Animas County Sheriff,LAS ANIMAS,2014.0,Burglary,0.0
69313,Yuma County Sheriff,YUMA,2001.0,Assaults,0.0
69314,Basalt PD,EAGLE,2004.0,Assaults,2.0
69315,Littleton PD,ARAPAHOE,2008.0,Motor Vehicle Theft,0.0
69318,Greenwood Village PD,ARAPAHOE,2009.0,Negligent Manslaughter,0.0
69319,Greenwood Village PD,ARAPAHOE,2009.0,Negligent Manslaughter,0.0
69320,Greenwood Village PD,ARAPAHOE,2009.0,Negligent Manslaughter,0.0
69322,Bow Mar PD,ARAPAHOE,2010.0,Assaults,0.0
69323,Lamar PD,PROWERS,2009.0,Assaults,0.0
69324,Windsor PD,WELD,2013.0,Assaults,0.0
69325,Wiggins PD,MORGAN,2005.0,Assaults,0.0
69326,Silt PD,GARFIELD,2011.0,Assaults,0.0
69327,Fort Collins PD,LARIMER,2010.0,Negligent Manslaughter,65.0
69328,Edgewater PD,JEFFERSON,2011.0,Negligent Manslaughter,6.0
69329,Edgewater PD,JEFFERSON,2011.0,Negligent Manslaughter,6.0
69330,Monument PD,EL PASO,2012.0,Assaults,0.0
69331,Basalt PD,EAGLE,2003.0,Assaults,1.0
69334,Keenesburg PD,WELD,2016.0,Assaults,3.0
69335,Custer County Sheriff,CUSTER,2008.0,Negligent Manslaughter,0.0
69336,Center PD,SAGUACHE,2011.0,Motor Vehicle Theft,0.0
69338,New Castle PD,GARFIELD,2009.0,Motor Vehicle Theft,0.0
69339,Greeley PD,WELD,2005.0,Negligent Manslaughter,46.0
69340,Pikes Peak Community College PD,EL PASO,2008.0,Assaults,1.0
69341,Montrose PD,MONTROSE,2014.0,Assaults,6.0
69342,Adams State College PD,ALAMOSA,2015.0,Motor Vehicle Theft,0.0
69343,Delta PD,DELTA,2016.0,Assaults,0.0
69344,Arvada PD,JEFFERSON,2003.0,Assaults,768.0
69345,Lochbuie PD,WELD,2002.0,Negligent Manslaughter,1.0
69346,Lochbuie PD,WELD,2002.0,Negligent Manslaughter,1.0
69347,Aurora PD,ARAPAHOE,2013.0,Motor Vehicle Theft,65.0
69348,Glendale PD,ARAPAHOE,2002.0,Assaults,0.0
69349,Alamosa PD,ALAMOSA,2003.0,Assaults,5.0
69350,Larimer County Sheriff,LARIMER,2009.0,Negligent Manslaughter,4.0
69351,Brighton PD,ADAMS,2013.0,Burglary,10.0
69352,Limon PD,LINCOLN,2009.0,Negligent Manslaughter,0.0
69353,Sterling PD,LOGAN,2012.0,Assaults,9.0
69356,Snowmass Village PD,PITKIN,2007.0,Burglary,0.0
69357,Lone Tree PD,DOUGLAS,2005.0,Assaults,35.0
69359,Campo PD,BACA,2006.0,Burglary,0.0
69360,Mead PD,WELD,2014.0,Assaults,1.0
69361,Red Rocks Community College PD,JEFFERSON,2004.0,Assaults,1.0
69362,Lone Tree PD,DOUGLAS,2008.0,Burglary,5.0
69363,Kit Carson County Sheriff,KIT CARSON,2013.0,Burglary,0.0
69364,Lone Tree PD,DOUGLAS,2009.0,Negligent Manslaughter,1.0
69365,Lone Tree PD,DOUGLAS,2009.0,Negligent Manslaughter,1.0
69366,Olathe PD,MONTROSE,2003.0,Assaults,10.0
69367,Canon City PD,FREMONT,2004.0,Negligent Manslaughter,6.0
69368,Firestone PD,WELD,2007.0,Burglary,9.0
69369,Kiowa County Sheriff,KIOWA,2013.0,Assaults,0.0
69370,Gunnison PD,GUNNISON,2007.0,Burglary,2.0
69371,Kiowa PD,ELBERT,2014.0,Assaults,3.0
69372,Alamosa County Sheriff,ALAMOSA,2008.0,Burglary,0.0
69373,Phillips County Sheriff,PHILLIPS,2010.0,Assaults,0.0
69374,Durango PD,LA PLATA,2008.0,Negligent Manslaughter,12.0
69376,Gunnison PD,GUNNISON,2009.0,Motor Vehicle Theft,0.0
69377,Wray PD,YUMA,2002.0,Negligent Manslaughter,0.0
69378,Wray PD,YUMA,2002.0,Negligent Manslaughter,0.0
69379,Wray PD,YUMA,2002.0,Negligent Manslaughter,0.0
69380,Greeley PD,WELD,2009.0,Motor Vehicle Theft,9.0
69381,Castle Rock PD,DOUGLAS,2005.0,Assaults,6.0
69382,Cortez PD,MONTEZUMA,2011.0,Negligent Manslaughter,0.0
69383,Cortez PD,MONTEZUMA,2011.0,Negligent Manslaughter,0.0
69384,Cortez PD,MONTEZUMA,2011.0,Negligent Manslaughter,0.0
69385,Columbine Valley PD,ARAPAHOE,2007.0,Assaults,0.0
69386,Telluride PD,SAN MIGUEL,2014.0,Burglary,0.0
69387,Lone Tree PD,DOUGLAS,2006.0,Assaults,0.0
69388,Frederick PD,WELD,2006.0,Assaults,1.0
69389,Logan County Sheriff,LOGAN,2001.0,Negligent Manslaughter,2.0
69390,Logan County Sheriff,LOGAN,2001.0,Negligent Manslaughter,2.0
69391,Leadville PD,LAKE,2011.0,Negligent Manslaughter,0.0
69392,Leadville PD,LAKE,2011.0,Negligent Manslaughter,0.0
69393,Leadville PD,LAKE,2011.0,Negligent Manslaughter,0.0
69395,Fort Lewis College PD,LA PLATA,2014.0,Motor Vehicle Theft,0.0
69396,Lake County Sheriff,LAKE,2006.0,Burglary,0.0
69397,Fruita PD,MESA,2007.0,Assaults,1.0
69398,Park County Sheriff,PARK,2014.0,Burglary,0.0
69399,Rangely PD,RIO BLANCO,2001.0,Assaults,44.0
69400,Montrose County Sheriff,MONTROSE,2009.0,Assaults,111.0
69401,Eagle County Sheriff,EAGLE,2015.0,Burglary,3.0
69402,Erie PD,WELD,2002.0,Negligent Manslaughter,0.0
69403,Burlington PD,KIT CARSON,2015.0,Assaults,22.0
69406,Meeker PD,RIO BLANCO,2013.0,Assaults,0.0
69407,Silverthorne PD,SUMMIT,2010.0,Assaults,37.0
69408,Summit County Sheriff,SUMMIT,2006.0,Negligent Manslaughter,0.0
69410,Gunnison County Sheriff,GUNNISON,2004.0,Assaults,1.0
69411,Lafayette PD,BOULDER,2005.0,Negligent Manslaughter,0.0
69413,Univ. Colorado - Colo. Spgs. PD,EL PASO,2004.0,Negligent Manslaughter,1.0
69414,Univ. Colorado - Colo. Spgs. PD,EL PASO,2004.0,Negligent Manslaughter,1.0
69415,San Juan County Sheriff,SAN JUAN,2010.0,Negligent Manslaughter,1.0
69416,San Juan County Sheriff,SAN JUAN,2010.0,Negligent Manslaughter,1.0
69417,Montrose County Sheriff,MONTROSE,2011.0,Assaults,3.0
69418,Greenwood Village PD,ARAPAHOE,2011.0,Assaults,71.0
69419,Pueblo County Sheriff,PUEBLO,2008.0,Assaults,7.0
69420,Meeker PD,RIO BLANCO,2004.0,Burglary,0.0
69421,Montrose PD,MONTROSE,2015.0,Burglary,0.0
69422,Elbert County Sheriff,ELBERT,2016.0,Motor Vehicle Theft,0.0
69424,Lincoln County Sheriff,LINCOLN,2016.0,Assaults,1.0
69426,Gunnison PD,GUNNISON,2014.0,Assaults,1.0
69427,Yuma PD,YUMA,2007.0,Assaults,35.0
69428,Alamosa PD,ALAMOSA,2007.0,Assaults,10.0
69429,Georgetown PD,CLEAR CREEK,2013.0,Motor Vehicle Theft,0.0
69430,Gunnison County Sheriff,GUNNISON,2004.0,Burglary,0.0
69432,Douglas County Sheriff,DOUGLAS,2002.0,Assaults,0.0
69433,La Junta PD,OTERO,2008.0,Negligent Manslaughter,0.0
69434,Summit County Sheriff,SUMMIT,2005.0,Assaults,76.0
69435,Avon PD,EAGLE,2014.0,Motor Vehicle Theft,1.0
69436,Adams State College PD,ALAMOSA,2001.0,Negligent Manslaughter,0.0
69437,Adams State College PD,ALAMOSA,2001.0,Negligent Manslaughter,0.0
69438,Adams State College PD,ALAMOSA,2001.0,Negligent Manslaughter,0.0
69440,Huerfano County Sheriff,HUERFANO,2006.0,Burglary,0.0
69441,Meeker PD,RIO BLANCO,2015.0,Assaults,14.0
69442,Kersey PD,WELD,2004.0,Burglary,0.0
69443,Alamosa PD,ALAMOSA,2008.0,Assaults,23.0
69444,Pitkin County Sheriff,PITKIN,2011.0,Negligent Manslaughter,0.0
69445,Pitkin County Sheriff,PITKIN,2011.0,Negligent Manslaughter,0.0
69446,Pitkin County Sheriff,PITKIN,2011.0,Negligent Manslaughter,0.0
69447,Huerfano County Sheriff,HUERFANO,2002.0,Assaults,0.0
69448,Univ. Colorado Health SC Center PD - Denver,DENVER,2007.0,Negligent Manslaughter,0.0
69449,Univ. Colorado Health SC Center PD - Denver,DENVER,2007.0,Negligent Manslaughter,0.0
69450,Univ. Colorado Health SC Center PD - Denver,DENVER,2007.0,Negligent Manslaughter,0.0
69452,Rio Blanco County Sheriff,RIO BLANCO,2014.0,Burglary,0.0
69453,La Junta PD,OTERO,2006.0,Assaults,8.0
69454,Logan County Sheriff,LOGAN,2005.0,Assaults,44.0
69455,Palmer Lake PD,EL PASO,2012.0,Motor Vehicle Theft,0.0
69456,Fremont County Sheriff,FREMONT,2015.0,Motor Vehicle Theft,0.0
69457,Las Animas PD,BENT,2009.0,Negligent Manslaughter,0.0
69458,Las Animas PD,BENT,2009.0,Negligent Manslaughter,0.0
69459,Las Animas PD,BENT,2009.0,Negligent Manslaughter,0.0
69460,Golden PD,JEFFERSON,2010.0,Negligent Manslaughter,0.0
69461,Archuleta County Sheriff,ARCHULETA,2012.0,Assaults,3.0
69462,Commerce City PD,ADAMS,2001.0,Burglary,27.0
69463,Englewood PD,ARAPAHOE,2007.0,Assaults,8.0
69464,Colorado Springs PD,EL PASO,2008.0,Assaults,2084.0
69465,Rio Blanco County Sheriff,RIO BLANCO,2010.0,Negligent Manslaughter,0.0
69466,Rio Blanco County Sheriff,RIO BLANCO,2010.0,Negligent Manslaughter,0.0
69467,Rio Blanco County Sheriff,RIO BLANCO,2010.0,Negligent Manslaughter,0.0
69468,Monte Vista PD,RIO GRANDE,2007.0,Negligent Manslaughter,2.0
69469,Monte Vista PD,RIO GRANDE,2007.0,Negligent Manslaughter,2.0
69471,Silt PD,GARFIELD,2008.0,Assaults,0.0
69472,Kiowa County Sheriff,KIOWA,2002.0,Assaults,0.0
69473,Greenwood Village PD,ARAPAHOE,2011.0,Burglary,4.0
69474,New Castle PD,GARFIELD,2003.0,Negligent Manslaughter,0.0
69475,New Castle PD,GARFIELD,2003.0,Negligent Manslaughter,0.0
69476,New Castle PD,GARFIELD,2003.0,Negligent Manslaughter,0.0
69477,De Beque PD,MESA,2003.0,Burglary,0.0
69478,Louisville PD,BOULDER,2002.0,Assaults,1.0
69479,Craig PD,MOFFAT,2007.0,Negligent Manslaughter,1.0
69480,Woodland Park PD,TELLER,2014.0,Motor Vehicle Theft,0.0
69481,Sedgwick County Sheriff,SEDGWICK,2013.0,Motor Vehicle Theft,0.0
69482,Milliken PD,WELD,2006.0,Assaults,29.0
69483,Lincoln County Sheriff,LINCOLN,2013.0,Motor Vehicle Theft,0.0
69484,Cherry Hills Village PD,ARAPAHOE,2010.0,Assaults,4.0
69485,Kiowa PD,ELBERT,2008.0,Burglary,0.0
69486,Pueblo PD,PUEBLO,2007.0,Negligent Manslaughter,3.0
69487,Estes Park PD,LARIMER,2007.0,Negligent Manslaughter,0.0
69488,Estes Park PD,LARIMER,2007.0,Negligent Manslaughter,0.0
69489,Estes Park PD,LARIMER,2007.0,Negligent Manslaughter,0.0
69490,La Junta PD,OTERO,2003.0,Assaults,8.0
69491,Fort Lewis College PD,LA PLATA,2007.0,Negligent Manslaughter,0.0
69492,Gunnison County Sheriff,GUNNISON,2011.0,Negligent Manslaughter,0.0
69493,Gunnison County Sheriff,GUNNISON,2011.0,Negligent Manslaughter,0.0
69494,Gunnison County Sheriff,GUNNISON,2011.0,Negligent Manslaughter,0.0
69495,Greenwood Village PD,ARAPAHOE,2013.0,Assaults,8.0
69496,Burlington PD,KIT CARSON,2010.0,Assaults,2.0
69497,Kit Carson County Sheriff,KIT CARSON,2015.0,Motor Vehicle Theft,1.0
69498,Buena Vista PD,CHAFFEE,2006.0,Negligent Manslaughter,0.0
69499,Buena Vista PD,CHAFFEE,2006.0,Negligent Manslaughter,0.0
69500,Buena Vista PD,CHAFFEE,2006.0,Negligent Manslaughter,0.0
69501,Univ. Colorado - Boulder PD,BOULDER,2010.0,Assaults,0.0
69503,Douglas County Sheriff,DOUGLAS,2010.0,Motor Vehicle Theft,0.0
69504,Frisco PD,SUMMIT,2004.0,Assaults,2.0
69505,Cripple Creek PD,TELLER,2012.0,Burglary,0.0
69506,Costilla County Sheriff,COSTILLA,2003.0,Assaults,0.0
69507,Dillon PD,SUMMIT,2008.0,Motor Vehicle Theft,0.0
69508,Elizabeth PD,ELBERT,2003.0,Burglary,0.0
69509,Univ. Northern Colorado PD,WELD,2008.0,Negligent Manslaughter,2.0
69510,New Castle PD,GARFIELD,2011.0,Assaults,1.0
69511,Pikes Peak Community College PD,EL PASO,2013.0,Assaults,0.0
69512,Otero County Sheriff,OTERO,2016.0,Assaults,16.0
69513,Salida PD,CHAFFEE,2012.0,Burglary,1.0
69514,Green Mountain Falls PD,EL PASO,2009.0,Assaults,0.0
69515,Craig PD,MOFFAT,2010.0,Motor Vehicle Theft,0.0
69516,Summit County Sheriff,SUMMIT,2013.0,Burglary,1.0
69517,Cherry Hills Village PD,ARAPAHOE,2013.0,Assaults,0.0
69518,Silt PD,GARFIELD,2005.0,Assaults,3.0
69520,Holyoke PD,PHILLIPS,2006.0,Assaults,8.0
69521,Campo PD,BACA,2016.0,Assaults,0.0
69522,Univ. Colorado - Colo. Spgs. PD,EL PASO,2008.0,Assaults,0.0
69523,Crested Butte PD,GUNNISON,2015.0,Assaults,0.0
69525,Brighton PD,ADAMS,2009.0,Assaults,234.0
69526,Sterling PD,LOGAN,2006.0,Assaults,9.0
69527,Silt PD,GARFIELD,2009.0,Negligent Manslaughter,0.0
69528,Alamosa PD,ALAMOSA,2016.0,Assaults,3.0
69529,Arapahoe County Sheriff,ARAPAHOE,2007.0,Assaults,23.0
69530,Wheat Ridge PD,JEFFERSON,2015.0,Burglary,21.0
69531,Erie PD,WELD,2016.0,Motor Vehicle Theft,0.0
69532,Gunnison County Sheriff,GUNNISON,2013.0,Assaults,0.0
69535,Commerce City PD,ADAMS,2006.0,Assaults,307.0
69537,Elizabeth PD,ELBERT,2007.0,Negligent Manslaughter,2.0
69538,Elizabeth PD,ELBERT,2007.0,Negligent Manslaughter,2.0
69539,Johnstown PD,WELD,2015.0,Burglary,0.0
69540,Evans PD,WELD,2015.0,Assaults,109.0
69541,Elizabeth PD,ELBERT,2001.0,Assaults,0.0
69542,La Plata County Sheriff,LA PLATA,2005.0,Negligent Manslaughter,10.0
69543,Campo PD,BACA,2011.0,Assaults,0.0
69544,Clear Creek County Sheriff,CLEAR CREEK,2001.0,Negligent Manslaughter,0.0
69545,Manitou Springs PD,EL PASO,2004.0,Assaults,46.0
69546,Salida PD,CHAFFEE,2010.0,Negligent Manslaughter,0.0
69547,Aspen PD,PITKIN,2012.0,Assaults,50.0
69548,Aurora PD,ARAPAHOE,2001.0,Negligent Manslaughter,224.0
69550,Victor PD,TELLER,2006.0,Negligent Manslaughter,0.0
69551,Victor PD,TELLER,2006.0,Negligent Manslaughter,0.0
69552,Victor PD,TELLER,2006.0,Negligent Manslaughter,0.0
69553,Denver PD,DENVER,2009.0,Negligent Manslaughter,326.0
69554,Palmer Lake PD,EL PASO,2012.0,Negligent Manslaughter,1.0
69555,Palmer Lake PD,EL PASO,2012.0,Negligent Manslaughter,1.0
69557,Georgetown PD,CLEAR CREEK,2005.0,Assaults,0.0
69559,Gilpin County Sheriff,GILPIN,2014.0,Assaults,25.0
69561,Pikes Peak Community College PD,EL PASO,2011.0,Burglary,0.0
69562,Montrose County Sheriff,MONTROSE,2004.0,Assaults,86.0
69563,Monte Vista PD,RIO GRANDE,2001.0,Negligent Manslaughter,0.0
69565,Pitkin County Sheriff,PITKIN,2012.0,Assaults,1.0
69566,Trinidad PD,LAS ANIMAS,2004.0,Assaults,9.0
69567,Columbine Valley PD,ARAPAHOE,2003.0,Assaults,0.0
69568,Eagle County Sheriff,EAGLE,2010.0,Burglary,4.0
69569,Greeley PD,WELD,2009.0,Assaults,147.0
69570,Colorado School of Mines PD,JEFFERSON,2014.0,Motor Vehicle Theft,0.0
69571,Lafayette PD,BOULDER,2009.0,Negligent Manslaughter,8.0
69572,Lafayette PD,BOULDER,2009.0,Negligent Manslaughter,8.0
69573,Greenwood Village PD,ARAPAHOE,2013.0,Assaults,0.0
69574,Grand County Sheriff,GRAND,2015.0,Assaults,2.0
69575,Alamosa County Sheriff,ALAMOSA,2009.0,Negligent Manslaughter,0.0
69576,Alamosa County Sheriff,ALAMOSA,2009.0,Negligent Manslaughter,0.0
69577,Alamosa County Sheriff,ALAMOSA,2009.0,Negligent Manslaughter,0.0
69578,Basalt PD,EAGLE,2011.0,Assaults,16.0
69579,Fort Lewis College PD,LA PLATA,2001.0,Negligent Manslaughter,0.0
69581,Glendale PD,ARAPAHOE,2009.0,Assaults,60.0
69582,Bent County Sheriff,BENT,2016.0,Burglary,2.0
69583,Ignacio PD,LA PLATA,2011.0,Burglary,0.0
69585,Kiowa County Sheriff,KIOWA,2002.0,Burglary,0.0
69586,Adams State College PD,ALAMOSA,2006.0,Negligent Manslaughter,1.0
69587,Adams State College PD,ALAMOSA,2006.0,Negligent Manslaughter,1.0
69588,Univ. Colorado - Colo. Spgs. PD,EL PASO,2004.0,Assaults,0.0
69589,Baca County Sheriff,BACA,2009.0,Assaults,3.0
69590,Univ. Colorado - Colo. Spgs. PD,EL PASO,2007.0,Negligent Manslaughter,3.0
69591,Univ. Colorado - Colo. Spgs. PD,EL PASO,2007.0,Negligent Manslaughter,3.0
69592,Huerfano County Sheriff,HUERFANO,2006.0,Assaults,1.0
69594,Kersey PD,WELD,2003.0,Assaults,0.0
69595,Jackson County Sheriff,JACKSON,2016.0,Assaults,5.0
69596,Larimer County Sheriff,LARIMER,2014.0,Assaults,16.0
69597,Johnstown PD,WELD,2001.0,Negligent Manslaughter,0.0
69598,Moffat County Sheriff,MOFFAT,2002.0,Negligent Manslaughter,0.0
69599,Paonia PD,DELTA,2012.0,Assaults,0.0
69600,Johnstown PD,WELD,2010.0,Assaults,36.0
69601,Firestone PD,WELD,2008.0,Assaults,3.0
69602,Trinidad PD,LAS ANIMAS,2010.0,Assaults,4.0
69603,Olathe PD,MONTROSE,2010.0,Motor Vehicle Theft,0.0
69604,Yuma County Sheriff,YUMA,2005.0,Assaults,0.0
69605,Brush PD,MORGAN,2002.0,Assaults,0.0
69606,Chaffee County Sheriff,CHAFFEE,2008.0,Burglary,0.0
69607,Lamar PD,PROWERS,2003.0,Assaults,47.0
69608,Baca County Sheriff,BACA,2002.0,Assaults,1.0
69609,Thornton PD,ADAMS,2006.0,Assaults,64.0
69610,Prowers County Sheriff,PROWERS,2016.0,Burglary,0.0
69611,Jackson County Sheriff,JACKSON,2014.0,Assaults,0.0
69612,Brush PD,MORGAN,2016.0,Assaults,0.0
69613,Southwest Task Force,LA PLATA,2011.0,Motor Vehicle Theft,0.0
69614,Logan County Sheriff,LOGAN,2002.0,Negligent Manslaughter,2.0
69615,Logan County Sheriff,LOGAN,2002.0,Negligent Manslaughter,2.0
69616,Colorado School of Mines PD,JEFFERSON,2010.0,Assaults,3.0
69617,Colorado Springs PD,EL PASO,2011.0,Assaults,2162.0
69618,Kersey PD,WELD,2013.0,Burglary,0.0
69619,Golden PD,JEFFERSON,2007.0,Assaults,59.0
69620,Garden City PD,WELD,2014.0,Assaults,16.0
69621,Frisco PD,SUMMIT,2007.0,Assaults,0.0
69624,Trinidad PD,LAS ANIMAS,2012.0,Burglary,0.0
69625,Kit Carson County Sheriff,KIT CARSON,2002.0,Negligent Manslaughter,0.0
69626,Kit Carson County Sheriff,KIT CARSON,2002.0,Negligent Manslaughter,0.0
69627,Kit Carson County Sheriff,KIT CARSON,2002.0,Negligent Manslaughter,0.0
69628,Steamboat Springs PD,ROUTT,2005.0,Negligent Manslaughter,3.0
69629,Steamboat Springs PD,ROUTT,2005.0,Negligent Manslaughter,3.0
69630,Fowler PD,OTERO,2011.0,Assaults,1.0
69631,Aspen PD,PITKIN,2015.0,Assaults,74.0
69632,Louisville PD,BOULDER,2016.0,Motor Vehicle Theft,0.0
69633,Fowler PD,OTERO,2011.0,Motor Vehicle Theft,0.0
69634,Kiowa PD,ELBERT,2016.0,Assaults,0.0
69635,Brush PD,MORGAN,2005.0,Assaults,65.0
69636,Evans PD,WELD,2006.0,Negligent Manslaughter,3.0
69637,Saguache County Sheriff,SAGUACHE,2014.0,Assaults,14.0
69638,Manitou Springs PD,EL PASO,2006.0,Assaults,54.0
69639,Walsenburg PD,HUERFANO,2012.0,Burglary,5.0
69640,Elbert County Sheriff,ELBERT,2013.0,Motor Vehicle Theft,0.0
69642,Fremont County Sheriff,FREMONT,2014.0,Motor Vehicle Theft,0.0
69643,El Paso County Sheriff,EL PASO,2013.0,Motor Vehicle Theft,5.0
69644,Oak Creek PD,ROUTT,2013.0,Assaults,2.0
69645,Canon City PD,FREMONT,2008.0,Motor Vehicle Theft,0.0
69646,Univ. Northern Colorado PD,WELD,2010.0,Assaults,1.0
69647,Avon PD,EAGLE,2012.0,Motor Vehicle Theft,0.0
69648,Fremont County Sheriff,FREMONT,2008.0,Burglary,0.0
69649,Empire PD,CLEAR CREEK,2010.0,Negligent Manslaughter,0.0
69650,Empire PD,CLEAR CREEK,2010.0,Negligent Manslaughter,0.0
69651,Empire PD,CLEAR CREEK,2010.0,Negligent Manslaughter,0.0
69652,Fort Collins PD,LARIMER,2005.0,Burglary,80.0
69653,Conejos County Sheriff,CONEJOS,2012.0,Assaults,1.0
69654,Cripple Creek PD,TELLER,2007.0,Negligent Manslaughter,0.0
69655,Garfield County Sheriff,GARFIELD,2012.0,Negligent Manslaughter,3.0
69656,Parker PD,DOUGLAS,2013.0,Burglary,8.0
69657,Clear Creek County Sheriff,CLEAR CREEK,2009.0,Motor Vehicle Theft,0.0
69658,Las Animas County Sheriff,LAS ANIMAS,2008.0,Assaults,1.0
69659,Keenesburg PD,WELD,2015.0,Assaults,1.0
69660,Dacono PD,WELD,2007.0,Assaults,30.0
69661,Carbondale PD,GARFIELD,2014.0,Burglary,1.0
69662,Buena Vista PD,CHAFFEE,2007.0,Assaults,0.0
69663,Craig PD,MOFFAT,2010.0,Assaults,1.0
69664,Vail PD,EAGLE,2010.0,Motor Vehicle Theft,0.0
69665,Summit County Sheriff,SUMMIT,2003.0,Assaults,4.0
