,year,policedistrict,Aggravated Assault,All Other Offenses,Arson,Burglary,Curfew Violations,DUI,Disorderly Conduct,Drug Violations,Embezzlement,Forcible Rape,Forgery,Fraud,Gambling,Larceny,Liquor Law Violations,Motor Vehicle Theft,Murder Non Negligent Manslaughter,Other Assaults,Other Family Offenses,Other Sex Offenses,Prostitution,Rape,Robbery,Runaways,Stolen Property,Vagrancy,Vandalism,Weapons
2868,2014.0,La Plata County Sheriff,9.0,395.0,0.0,5.0,0.0,38.0,2.0,7.0,0.0,,1.0,3.0,0.0,16.0,2.0,2.0,0.0,37.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,5.0
2869,2014.0,La Salle PD,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,2014.0,Lafayette PD,3.0,425.0,1.0,7.0,0.0,112.0,27.0,27.0,0.0,,3.0,19.0,0.0,96.0,19.0,4.0,3.0,99.0,15.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,10.0,2.0
2871,2014.0,Lake County Sheriff,2.0,17.0,0.0,3.0,0.0,26.0,5.0,2.0,0.0,,0.0,2.0,0.0,3.0,1.0,4.0,0.0,28.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0
2872,2014.0,Lakeside PD,2.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,,2.0,4.0,0.0,652.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0
2873,2014.0,Lakewood PD,171.0,3824.0,3.0,43.0,0.0,546.0,304.0,362.0,0.0,,35.0,32.0,0.0,1945.0,650.0,82.0,6.0,472.0,74.0,15.0,51.0,13.0,33.0,0.0,32.0,0.0,230.0,47.0
2874,2014.0,Lamar PD,2.0,105.0,0.0,5.0,0.0,22.0,29.0,29.0,0.0,,1.0,0.0,0.0,56.0,18.0,1.0,0.0,23.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0
2875,2014.0,Larimer County Sheriff,41.0,410.0,0.0,20.0,0.0,532.0,18.0,121.0,0.0,,5.0,50.0,0.0,114.0,59.0,20.0,5.0,199.0,99.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,69.0,26.0
2876,2014.0,Las Animas County Sheriff,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2877,2014.0,Leadville PD,9.0,27.0,0.0,2.0,0.0,9.0,2.0,0.0,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2878,2014.0,Limon PD,8.0,49.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,5.0,0.0,5.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2879,2014.0,Lincoln County Sheriff,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2880,2014.0,Littleton PD,8.0,699.0,1.0,1.0,0.0,161.0,54.0,42.0,0.0,,0.0,3.0,0.0,59.0,36.0,4.0,1.0,140.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,23.0,8.0
2881,2014.0,Lochbuie PD,1.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2882,2014.0,Log Lane Village PD,2.0,49.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2883,2014.0,Logan County Sheriff,5.0,163.0,0.0,1.0,0.0,51.0,0.0,19.0,0.0,,0.0,7.0,0.0,10.0,10.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2884,2014.0,Lone Tree PD,0.0,97.0,2.0,4.0,0.0,67.0,15.0,6.0,0.0,,7.0,4.0,0.0,345.0,22.0,1.0,0.0,17.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0
2885,2014.0,Longmont PD,63.0,1409.0,4.0,20.0,0.0,205.0,35.0,83.0,0.0,,5.0,40.0,1.0,408.0,99.0,10.0,5.0,206.0,46.0,1.0,1.0,12.0,9.0,0.0,1.0,1.0,46.0,9.0
2886,2014.0,Louisville PD,5.0,70.0,0.0,0.0,0.0,35.0,7.0,6.0,1.0,,0.0,1.0,0.0,13.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
2887,2014.0,Loveland PD,44.0,1229.0,0.0,6.0,0.0,300.0,96.0,133.0,6.0,,4.0,16.0,0.0,382.0,70.0,6.0,1.0,209.0,13.0,3.0,0.0,3.0,8.0,0.0,7.0,4.0,50.0,27.0
2888,2014.0,Mancos Marshal,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2889,2014.0,Manitou Springs PD,2.0,332.0,0.0,3.0,0.0,31.0,31.0,55.0,0.0,,1.0,2.0,0.0,6.0,34.0,2.0,0.0,24.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,4.0
2890,2014.0,Mead PD,0.0,30.0,0.0,0.0,0.0,13.0,2.0,3.0,1.0,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
2891,2014.0,Meeker PD,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2892,2014.0,Mesa County Sheriff,72.0,1095.0,4.0,41.0,0.0,232.0,63.0,110.0,0.0,,2.0,43.0,0.0,72.0,138.0,18.0,2.0,261.0,23.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,51.0,20.0
2893,2014.0,Milliken PD,0.0,8.0,0.0,1.0,0.0,10.0,0.0,3.0,0.0,,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2894,2014.0,Mineral County Sheriff,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,2014.0,Minturn PD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,2014.0,Moffat County Sheriff,0.0,14.0,0.0,3.0,0.0,7.0,1.0,12.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2897,2014.0,Monte Vista PD,4.0,229.0,0.0,7.0,0.0,30.0,12.0,3.0,0.0,,3.0,12.0,0.0,34.0,4.0,0.0,1.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
2898,2014.0,Montezuma County Sheriff,18.0,66.0,3.0,8.0,0.0,44.0,3.0,15.0,0.0,,0.0,1.0,0.0,13.0,0.0,1.0,0.0,47.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,4.0
2899,2014.0,Montrose County Sheriff,8.0,325.0,1.0,6.0,0.0,35.0,2.0,35.0,0.0,,0.0,5.0,0.0,19.0,7.0,7.0,0.0,90.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,3.0
2900,2014.0,Montrose PD,14.0,284.0,0.0,9.0,0.0,67.0,36.0,54.0,0.0,,1.0,5.0,0.0,169.0,44.0,3.0,1.0,82.0,20.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,46.0,10.0
2901,2014.0,Monument PD,1.0,20.0,0.0,7.0,0.0,5.0,0.0,9.0,0.0,,0.0,0.0,0.0,48.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2902,2014.0,Morgan County Sheriff,4.0,281.0,0.0,0.0,0.0,10.0,3.0,7.0,0.0,,0.0,1.0,0.0,2.0,16.0,1.0,0.0,30.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2903,2014.0,Morrison PD,0.0,2.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,2014.0,Mountain View PD,0.0,4.0,0.0,0.0,0.0,37.0,3.0,0.0,0.0,,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2905,2014.0,Mountain Village PD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,2014.0,Mt. Crested Butte PD,1.0,18.0,0.0,1.0,0.0,17.0,0.0,10.0,0.0,,0.0,12.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,2014.0,New Castle PD,1.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,2014.0,Northglenn PD,29.0,1266.0,1.0,9.0,0.0,328.0,82.0,115.0,1.0,,14.0,13.0,0.0,87.0,73.0,7.0,0.0,90.0,44.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,56.0,10.0
2909,2014.0,Otero County Sheriff,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2910,2014.0,Ouray County Sheriff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,2014.0,Ouray PD,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,2014.0,Pagosa Springs PD,6.0,42.0,0.0,1.0,0.0,34.0,1.0,5.0,2.0,,0.0,2.0,0.0,23.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2913,2014.0,Palisade PD,1.0,43.0,0.0,2.0,0.0,15.0,6.0,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2914,2014.0,Palmer Lake PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,2014.0,Paonia PD,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,2014.0,Parachute PD,2.0,40.0,0.0,0.0,0.0,9.0,2.0,12.0,0.0,,0.0,1.0,0.0,6.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2917,2014.0,Park County Sheriff,11.0,59.0,0.0,1.0,0.0,80.0,0.0,7.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0
2918,2014.0,Parker PD,17.0,315.0,0.0,2.0,0.0,182.0,13.0,46.0,0.0,,2.0,6.0,0.0,105.0,20.0,3.0,0.0,56.0,7.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,18.0,13.0
2919,2014.0,Phillips County Sheriff,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2920,2014.0,Pikes Peak Community College PD,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2921,2014.0,Pitkin County Sheriff,1.0,23.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2922,2014.0,Platteville PD,0.0,18.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2923,2014.0,Prowers County Sheriff,2.0,22.0,0.0,2.0,0.0,17.0,4.0,15.0,0.0,,1.0,4.0,0.0,3.0,10.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2924,2014.0,Pueblo County Sheriff,14.0,142.0,0.0,30.0,0.0,85.0,75.0,45.0,0.0,,1.0,5.0,0.0,160.0,48.0,8.0,2.0,105.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,37.0,13.0
2925,2014.0,Pueblo PD,161.0,1837.0,1.0,124.0,0.0,205.0,1.0,178.0,0.0,,9.0,62.0,0.0,169.0,0.0,58.0,2.0,281.0,38.0,3.0,0.0,15.0,43.0,0.0,3.0,0.0,34.0,19.0
2926,2014.0,Rangely PD,2.0,41.0,0.0,0.0,0.0,42.0,11.0,20.0,0.0,,0.0,1.0,0.0,3.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
2927,2014.0,Red Rocks Community College PD,0.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2928,2014.0,Rifle PD,3.0,297.0,0.0,0.0,0.0,45.0,11.0,8.0,0.0,,0.0,0.0,0.0,31.0,26.0,0.0,0.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2929,2014.0,Rio Blanco County Sheriff,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2930,2014.0,Rio Grande County Sheriff,0.0,15.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,,6.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,2014.0,Rocky Ford PD,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2932,2014.0,Routt County Sheriff,0.0,90.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2933,2014.0,Saguache County Sheriff,3.0,13.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2934,2014.0,Salida PD,2.0,154.0,0.0,5.0,0.0,18.0,22.0,21.0,0.0,,0.0,0.0,0.0,26.0,4.0,3.0,1.0,20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
2935,2014.0,San Juan County Sheriff,0.0,5.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,2014.0,San Miguel County Sheriff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2937,2014.0,Sedgwick County Sheriff,2.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2938,2014.0,Severance PD,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2939,2014.0,Sheridan PD,11.0,277.0,0.0,5.0,0.0,126.0,39.0,46.0,0.0,,8.0,8.0,0.0,121.0,33.0,2.0,0.0,44.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,10.0,10.0
2940,2014.0,Silt PD,2.0,70.0,0.0,2.0,0.0,8.0,10.0,0.0,0.0,,0.0,0.0,0.0,2.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2941,2014.0,Silverthorne PD,0.0,51.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2942,2014.0,Snowmass Village PD,0.0,3.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2943,2014.0,South Fork PD,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,2014.0,Southwest Drug Task Force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2945,2014.0,Springfield PD,0.0,14.0,0.0,8.0,0.0,1.0,2.0,5.0,0.0,,2.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2946,2014.0,Steamboat Springs PD,6.0,176.0,0.0,5.0,0.0,91.0,38.0,50.0,0.0,,0.0,2.0,0.0,38.0,91.0,0.0,1.0,53.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,24.0,7.0
2947,2014.0,Sterling PD,8.0,279.0,0.0,10.0,0.0,46.0,19.0,37.0,0.0,,0.0,2.0,0.0,72.0,29.0,2.0,1.0,42.0,15.0,4.0,0.0,6.0,1.0,0.0,1.0,0.0,13.0,2.0
2948,2014.0,Summit County Sheriff,4.0,193.0,0.0,5.0,0.0,55.0,17.0,2.0,0.0,,1.0,1.0,0.0,2.0,6.0,1.0,0.0,34.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0
2949,2014.0,Teller County Sheriff,23.0,375.0,2.0,0.0,0.0,81.0,7.0,10.0,0.0,,0.0,3.0,0.0,8.0,0.0,3.0,0.0,61.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0
2950,2014.0,Telluride Marshal,0.0,62.0,0.0,1.0,0.0,25.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2951,2014.0,Thornton PD,53.0,1861.0,3.0,18.0,0.0,459.0,75.0,112.0,0.0,,11.0,27.0,0.0,893.0,53.0,20.0,3.0,241.0,38.0,8.0,8.0,7.0,14.0,0.0,1.0,0.0,77.0,35.0
2952,2014.0,Timnath PD,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2953,2014.0,Trinidad PD,1.0,128.0,0.0,20.0,0.0,27.0,28.0,5.0,0.0,,0.0,2.0,0.0,59.0,30.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0
2954,2014.0,Univ. Colorado - Boulder PD,5.0,111.0,1.0,8.0,0.0,46.0,16.0,171.0,0.0,,8.0,3.0,0.0,74.0,326.0,1.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0
2955,2014.0,Univ. Colorado - Colo. Spgs. PD,1.0,9.0,0.0,0.0,0.0,4.0,0.0,30.0,0.0,,0.0,0.0,0.0,2.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2956,2014.0,Univ. Colorado - Denver PD,0.0,36.0,0.0,7.0,0.0,35.0,7.0,2.0,1.0,,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2957,2014.0,Univ. Northern Colorado PD,0.0,35.0,0.0,0.0,0.0,3.0,1.0,17.0,0.0,,0.0,1.0,0.0,4.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,2014.0,Vail PD,5.0,84.0,0.0,4.0,0.0,53.0,54.0,50.0,0.0,,0.0,30.0,0.0,25.0,42.0,0.0,0.0,28.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,0.0
2959,2014.0,Walsenburg PD,7.0,107.0,1.0,3.0,0.0,16.0,6.0,8.0,0.0,,0.0,1.0,0.0,23.0,1.0,1.0,2.0,45.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2960,2014.0,Walsh PD,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2961,2014.0,Washington County Sheriff,4.0,76.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2962,2014.0,Weld County Sheriff,60.0,705.0,0.0,16.0,0.0,103.0,11.0,50.0,0.0,,3.0,14.0,0.0,59.0,39.0,7.0,0.0,135.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,11.0
2963,2014.0,Westminster PD,45.0,1903.0,2.0,31.0,0.0,455.0,106.0,191.0,22.0,,25.0,57.0,0.0,1007.0,45.0,14.0,3.0,257.0,66.0,12.0,1.0,8.0,17.0,0.0,18.0,2.0,121.0,19.0
2964,2014.0,Wheat Ridge PD,35.0,720.0,0.0,9.0,0.0,146.0,60.0,56.0,0.0,,9.0,11.0,1.0,132.0,57.0,12.0,0.0,100.0,26.0,4.0,9.0,5.0,4.0,0.0,10.0,0.0,49.0,15.0
2965,2014.0,Windsor PD,3.0,5.0,0.0,0.0,0.0,37.0,0.0,3.0,0.0,,0.0,3.0,0.0,8.0,5.0,0.0,0.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2966,2014.0,Woodland Park PD,3.0,103.0,0.0,0.0,0.0,85.0,3.0,14.0,0.0,,1.0,1.0,0.0,42.0,4.0,3.0,0.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2967,2014.0,Wray PD,1.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2968,2014.0,Yuma County Sheriff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,2014.0,Yuma PD,0.0,26.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2970,2015.0,7th Judicial District Drug Task Force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2971,2015.0,ACET Task Force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2972,2015.0,Adams County Sheriff,133.0,6958.0,1.0,46.0,0.0,469.0,100.0,452.0,0.0,,13.0,47.0,0.0,173.0,118.0,69.0,6.0,398.0,133.0,8.0,15.0,11.0,25.0,0.0,23.0,0.0,93.0,47.0
2973,2015.0,Adams State College PD,0.0,9.0,0.0,1.0,0.0,2.0,1.0,17.0,0.0,,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2974,2015.0,Aims Community College PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,2015.0,Alamosa County Sheriff,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2976,2015.0,Alamosa PD,0.0,12.0,0.0,0.0,0.0,9.0,3.0,5.0,0.0,,0.0,5.0,0.0,36.0,1.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
