,year,police_dept,county,Arson,Assaults,Burglary,Larceny/Theft,Motor Vehicle Theft,Murder/Manslaughter,Negligent Manslaughter,Rape,Robbery
248,2002.0,Fort Lewis College PD,LA PLATA,1.0,7.0,21.0,81.0,0.0,0.0,2.0,,1.0
249,2002.0,Fort Morgan PD,MORGAN,1.0,113.0,84.0,463.0,25.0,0.0,7.0,,7.0
250,2002.0,Fountain PD,EL PASO,11.0,52.0,72.0,317.0,38.0,0.0,70.0,,6.0
251,2002.0,Fowler PD,OTERO,1.0,12.0,1.0,2.0,1.0,0.0,0.0,,0.0
252,2002.0,Frederick PD,WELD,0.0,8.0,2.0,8.0,2.0,0.0,0.0,,0.0
253,2002.0,Fremont County Sheriff,FREMONT,5.0,74.0,65.0,139.0,6.0,1.0,6.0,,1.0
254,2002.0,Frisco PD,SUMMIT,1.0,34.0,16.0,140.0,4.0,0.0,2.0,,2.0
255,2002.0,Garfield County Sheriff,GARFIELD,4.0,86.0,35.0,62.0,8.0,1.0,6.0,,0.0
256,2002.0,Gilpin County Sheriff,GILPIN,2.0,30.0,12.0,44.0,3.0,0.0,4.0,,0.0
257,2002.0,Glendale PD,ARAPAHOE,0.0,41.0,28.0,464.0,0.0,0.0,0.0,,0.0
258,2002.0,Glenwood Springs PD,GARFIELD,2.0,127.0,61.0,678.0,21.0,1.0,20.0,,7.0
259,2002.0,Golden PD,JEFFERSON,6.0,155.0,0.0,557.0,0.0,0.0,6.0,,5.0
260,2002.0,Grand County Sheriff,GRAND,0.0,0.0,0.0,296.0,16.0,0.0,0.0,,1.0
261,2002.0,Grand Junction PD,MESA,30.0,411.0,0.0,2267.0,0.0,0.0,35.0,,0.0
262,2002.0,Greeley PD,WELD,17.0,924.0,637.0,3972.0,351.0,1.0,110.0,,49.0
263,2002.0,Greenwood Village PD,ARAPAHOE,3.0,107.0,111.0,614.0,64.0,0.0,6.0,,11.0
264,2002.0,Gunnison County Sheriff,GUNNISON,0.0,5.0,13.0,26.0,3.0,0.0,0.0,,0.0
265,2002.0,Gunnison PD,GUNNISON,3.0,98.0,31.0,279.0,7.0,0.0,18.0,,1.0
266,2002.0,Haxtun PD,PHILLIPS,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0
267,2002.0,Hinsdale County Sheriff,HINSDALE,0.0,8.0,2.0,10.0,1.0,1.0,0.0,,1.0
268,2002.0,Holyoke PD,PHILLIPS,0.0,12.0,8.0,15.0,0.0,0.0,4.0,,0.0
269,2002.0,Huerfano County Sheriff,HUERFANO,1.0,13.0,4.0,20.0,2.0,0.0,0.0,,0.0
270,2002.0,Idaho Springs PD,CLEAR CREEK,4.0,65.0,16.0,105.0,2.0,0.0,2.0,,0.0
271,2002.0,Ignacio PD,LA PLATA,0.0,20.0,6.0,7.0,1.0,0.0,0.0,,0.0
272,2002.0,Jackson County Sheriff,JACKSON,0.0,5.0,3.0,4.0,0.0,0.0,0.0,,0.0
273,2002.0,Jefferson County Sheriff,JEFFERSON,35.0,680.0,466.0,1991.0,205.0,2.0,56.0,,22.0
274,2002.0,Johnstown PD,WELD,1.0,47.0,21.0,67.0,2.0,2.0,6.0,,1.0
275,2002.0,Kersey PD,WELD,1.0,20.0,9.0,18.0,6.0,0.0,2.0,,0.0
276,2002.0,Kiowa County Sheriff,KIOWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
277,2002.0,Kiowa PD,ELBERT,0.0,3.0,0.0,6.0,0.0,0.0,0.0,,0.0
278,2002.0,Kit Carson County Sheriff,KIT CARSON,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0
279,2002.0,La Junta PD,OTERO,2.0,157.0,51.0,310.0,18.0,0.0,12.0,,6.0
280,2002.0,La Plata County Sheriff,LA PLATA,0.0,157.0,127.0,254.0,23.0,0.0,4.0,,3.0
281,2002.0,La Salle PD,WELD,0.0,24.0,15.0,68.0,6.0,0.0,0.0,,0.0
282,2002.0,Lafayette PD,BOULDER,23.0,240.0,125.0,515.0,36.0,1.0,20.0,,9.0
283,2002.0,Lake County Sheriff,LAKE,0.0,29.0,20.0,60.0,7.0,0.0,2.0,,1.0
284,2002.0,Lakeside PD,JEFFERSON,0.0,7.0,3.0,123.0,3.0,0.0,0.0,,2.0
285,2002.0,Lakewood PD,JEFFERSON,40.0,1643.0,0.0,6331.0,0.0,1.0,166.0,,147.0
286,2002.0,Lamar PD,PROWERS,4.0,31.0,55.0,254.0,4.0,0.0,18.0,,3.0
287,2002.0,Larimer County Sheriff,LARIMER,35.0,416.0,367.0,1012.0,93.0,0.0,68.0,,13.0
288,2002.0,Las Animas PD,BENT,0.0,5.0,3.0,22.0,1.0,0.0,0.0,,2.0
289,2002.0,Leadville PD,LAKE,0.0,39.0,3.0,64.0,5.0,0.0,0.0,,0.0
290,2002.0,Limon PD,LINCOLN,0.0,5.0,0.0,17.0,4.0,0.0,0.0,,0.0
291,2002.0,Lincoln County Sheriff,LINCOLN,0.0,5.0,0.0,2.0,1.0,0.0,0.0,,0.0
292,2002.0,Littleton PD,ARAPAHOE,7.0,346.0,219.0,1083.0,185.0,3.0,16.0,,16.0
293,2002.0,Lochbuie PD,WELD,2.0,33.0,12.0,31.0,5.0,0.0,2.0,,0.0
294,2002.0,Logan County Sheriff,LOGAN,1.0,19.0,22.0,38.0,4.0,0.0,4.0,,0.0
295,2002.0,Lone Tree PD,DOUGLAS,2.0,29.0,0.0,276.0,0.0,0.0,0.0,,0.0
296,2002.0,Longmont PD,BOULDER,5.0,211.0,128.0,607.0,63.0,0.0,14.0,,6.0
297,2002.0,Louisville PD,BOULDER,0.0,77.0,61.0,288.0,27.0,0.0,8.0,,4.0
298,2002.0,Loveland PD,LARIMER,10.0,379.0,256.0,1706.0,88.0,0.0,46.0,,18.0
299,2002.0,Mancos PD,MONTEZUMA,0.0,3.0,4.0,9.0,0.0,0.0,0.0,,0.0
300,2002.0,Manitou Springs PD,EL PASO,0.0,54.0,31.0,114.0,8.0,1.0,0.0,,1.0
301,2002.0,Meeker PD,RIO BLANCO,1.0,23.0,14.0,51.0,4.0,0.0,0.0,,0.0
302,2002.0,Mesa County Sheriff,MESA,23.0,328.0,293.0,837.0,101.0,1.0,0.0,,4.0
303,2002.0,Milliken PD,WELD,0.0,8.0,16.0,44.0,2.0,0.0,0.0,,0.0
304,2002.0,Mineral County Sheriff,MINERAL,0.0,7.0,2.0,3.0,0.0,0.0,0.0,,0.0
305,2002.0,Minturn PD,EAGLE,0.0,6.0,2.0,24.0,3.0,0.0,0.0,,0.0
306,2002.0,Moffat County Sheriff,MOFFAT,0.0,10.0,4.0,14.0,0.0,0.0,2.0,,0.0
307,2002.0,Monte Vista PD,RIO GRANDE,0.0,69.0,66.0,135.0,4.0,0.0,0.0,,1.0
308,2002.0,Montezuma County Sheriff,MONTEZUMA,1.0,48.0,21.0,74.0,19.0,0.0,2.0,,0.0
309,2002.0,Montrose County Sheriff,MONTROSE,0.0,59.0,37.0,31.0,8.0,0.0,2.0,,0.0
310,2002.0,Montrose PD,MONTROSE,7.0,95.0,110.0,586.0,31.0,0.0,28.0,,6.0
311,2002.0,Monument PD,EL PASO,3.0,14.0,25.0,108.0,3.0,0.0,0.0,,4.0
312,2002.0,Morrison PD,JEFFERSON,0.0,2.0,0.0,33.0,0.0,0.0,0.0,,0.0
313,2002.0,Mountain View PD,JEFFERSON,0.0,3.0,3.0,4.0,0.0,0.0,0.0,,0.0
314,2002.0,New Castle PD,GARFIELD,0.0,25.0,10.0,59.0,3.0,0.0,0.0,,0.0
315,2002.0,Northglenn PD,ADAMS,10.0,390.0,241.0,1261.0,240.0,3.0,24.0,,30.0
316,2002.0,Olathe PD,MONTROSE,0.0,17.0,12.0,21.0,3.0,0.0,0.0,,0.0
317,2002.0,Ouray PD,OURAY,0.0,0.0,5.0,16.0,1.0,0.0,0.0,,0.0
318,2002.0,Pagosa Springs PD,ARCHULETA,0.0,37.0,25.0,116.0,5.0,0.0,0.0,,0.0
319,2002.0,Palisade PD,MESA,0.0,12.0,2.0,8.0,1.0,0.0,2.0,,0.0
320,2002.0,Palmer Lake PD,EL PASO,2.0,16.0,4.0,27.0,1.0,0.0,0.0,,0.0
321,2002.0,Parachute PD,GARFIELD,1.0,32.0,14.0,38.0,6.0,0.0,2.0,,0.0
322,2002.0,Park County Sheriff,PARK,4.0,54.0,36.0,72.0,7.0,1.0,4.0,,0.0
323,2002.0,Parker PD,DOUGLAS,11.0,118.0,127.0,501.0,32.0,0.0,2.0,,4.0
324,2002.0,Phillips County Sheriff,PHILLIPS,0.0,0.0,1.0,3.0,0.0,0.0,4.0,,0.0
325,2002.0,Pikes Peak Community College PD,EL PASO,0.0,4.0,6.0,37.0,0.0,0.0,0.0,,1.0
326,2002.0,Pitkin County Sheriff,PITKIN,3.0,23.0,27.0,119.0,18.0,0.0,6.0,,1.0
327,2002.0,Prowers County Sheriff,PROWERS,0.0,22.0,19.0,25.0,5.0,0.0,2.0,,0.0
328,2002.0,Pueblo County Sheriff,PUEBLO,8.0,575.0,317.0,862.0,47.0,1.0,8.0,,10.0
329,2002.0,Pueblo PD,PUEBLO,62.0,2429.0,1144.0,3893.0,383.0,6.0,54.0,,164.0
330,2002.0,Rangely PD,RIO BLANCO,4.0,31.0,5.0,32.0,2.0,0.0,6.0,,0.0
331,2002.0,Red Rocks Community College PD,JEFFERSON,0.0,0.0,0.0,6.0,1.0,0.0,0.0,,0.0
332,2002.0,Rio Blanco County Sheriff,RIO BLANCO,1.0,6.0,7.0,6.0,0.0,0.0,2.0,,0.0
333,2002.0,Rio Grande County Sheriff,RIO GRANDE,1.0,22.0,17.0,20.0,5.0,0.0,2.0,,0.0
334,2002.0,Rocky Ford PD,OTERO,0.0,23.0,1.0,6.0,1.0,0.0,2.0,,2.0
335,2002.0,Routt County Sheriff,ROUTT,1.0,43.0,20.0,44.0,0.0,0.0,8.0,,0.0
336,2002.0,Saguache County Sheriff,SAGUACHE,1.0,15.0,20.0,21.0,0.0,1.0,2.0,,2.0
337,2002.0,Salida PD,CHAFFEE,0.0,75.0,20.0,205.0,8.0,0.0,2.0,,0.0
338,2002.0,San Juan County Sheriff,SAN JUAN,0.0,8.0,1.0,22.0,1.0,0.0,0.0,,0.0
339,2002.0,San Miguel County Sheriff,SAN MIGUEL,0.0,13.0,8.0,30.0,5.0,0.0,0.0,,0.0
340,2002.0,Sedgwick County Sheriff,SEDGWICK,0.0,7.0,9.0,40.0,5.0,0.0,0.0,,0.0
341,2002.0,Sheridan PD,ARAPAHOE,1.0,126.0,61.0,157.0,71.0,1.0,16.0,,4.0
342,2002.0,Silt PD,GARFIELD,0.0,29.0,5.0,1.0,0.0,0.0,0.0,,0.0
343,2002.0,Silverthorne PD,SUMMIT,0.0,7.0,11.0,37.0,5.0,0.0,4.0,,1.0
344,2002.0,Snowmass Village PD,PITKIN,0.0,7.0,7.0,52.0,4.0,0.0,0.0,,0.0
345,2002.0,Steamboat Springs PD,ROUTT,2.0,98.0,59.0,334.0,20.0,0.0,12.0,,2.0
346,2002.0,Sterling PD,LOGAN,12.0,85.0,129.0,456.0,23.0,0.0,8.0,,1.0
347,2002.0,Summit County Sheriff,SUMMIT,3.0,91.0,73.0,660.0,25.0,0.0,4.0,,3.0
348,2002.0,Teller County Sheriff,TELLER,1.0,24.0,44.0,72.0,12.0,0.0,4.0,,0.0
349,2002.0,Telluride PD,SAN MIGUEL,0.0,26.0,30.0,190.0,9.0,0.0,2.0,,1.0
350,2002.0,Thornton PD,ADAMS,13.0,574.0,702.0,3676.0,680.0,1.0,83.0,,58.0
351,2002.0,Trinidad PD,LAS ANIMAS,9.0,112.0,33.0,261.0,15.0,1.0,2.0,,0.0
352,2002.0,Two Rivers Task Force,GARFIELD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
353,2002.0,Univ. Colorado - Boulder PD,BOULDER,14.0,60.0,131.0,488.0,22.0,0.0,8.0,,3.0
354,2002.0,Univ. Colorado - Colo. Spgs. PD,EL PASO,0.0,5.0,15.0,67.0,2.0,0.0,2.0,,1.0
355,2002.0,Univ. Colorado Health SC Center PD - Denver,DENVER,0.0,45.0,9.0,204.0,3.0,0.0,0.0,,1.0
356,2002.0,Univ. Northern Colorado PD,WELD,0.0,9.0,12.0,216.0,3.0,0.0,6.0,,0.0
357,2002.0,Vail PD,EAGLE,4.0,123.0,77.0,599.0,29.0,0.0,2.0,,1.0
358,2002.0,Victor PD,TELLER,0.0,10.0,10.0,8.0,2.0,0.0,2.0,,0.0
359,2002.0,Walsenburg PD,HUERFANO,1.0,78.0,25.0,69.0,4.0,1.0,0.0,,2.0
360,2002.0,Weld County Sheriff,WELD,16.0,463.0,475.0,620.0,172.0,5.0,66.0,,11.0
361,2002.0,Wheat Ridge PD,JEFFERSON,16.0,337.0,257.0,1321.0,261.0,3.0,56.0,,31.0
362,2002.0,Windsor PD,WELD,3.0,6.0,17.0,35.0,7.0,0.0,0.0,,1.0
363,2002.0,Woodland Park PD,TELLER,2.0,63.0,27.0,117.0,13.0,0.0,0.0,,0.0
364,2002.0,Wray PD,YUMA,0.0,13.0,2.0,27.0,0.0,0.0,0.0,,0.0
365,2002.0,Yuma County Sheriff,YUMA,0.0,3.0,7.0,16.0,0.0,0.0,0.0,,0.0
366,2002.0,Yuma PD,YUMA,1.0,25.0,15.0,57.0,4.0,0.0,2.0,,0.0
367,2003.0,Adams County Sheriff,ADAMS,49.0,917.0,959.0,2487.0,776.0,8.0,72.0,,53.0
368,2003.0,Alamosa County Sheriff,ALAMOSA,0.0,9.0,0.0,23.0,0.0,0.0,0.0,,1.0
369,2003.0,Alamosa PD,ALAMOSA,0.0,154.0,68.0,290.0,21.0,0.0,14.0,,3.0
370,2003.0,Arapahoe Community College PD,ARAPAHOE,0.0,0.0,1.0,37.0,4.0,0.0,0.0,,0.0
371,2003.0,Arapahoe County Sheriff,ARAPAHOE,24.0,672.0,464.0,1115.0,234.0,2.0,57.0,,28.0
372,2003.0,Archuleta County Sheriff,ARCHULETA,1.0,37.0,43.0,58.0,8.0,0.0,0.0,,0.0
373,2003.0,Arvada PD,JEFFERSON,41.0,876.0,586.0,2746.0,399.0,3.0,36.0,,49.0
374,2003.0,Aspen PD,PITKIN,5.0,65.0,46.0,357.0,17.0,0.0,12.0,,1.0
375,2003.0,Aurora PD,ARAPAHOE,110.0,3964.0,2337.0,10327.0,2318.0,18.0,449.0,,571.0
376,2003.0,Avon PD,EAGLE,3.0,88.0,41.0,163.0,15.0,0.0,8.0,,1.0
377,2003.0,Baca County Sheriff,BACA,0.0,7.0,0.0,2.0,2.0,0.0,0.0,,0.0
378,2003.0,Basalt PD,EAGLE,0.0,5.0,8.0,70.0,3.0,0.0,4.0,,2.0
379,2003.0,Bayfield PD,LA PLATA,0.0,7.0,4.0,30.0,1.0,0.0,0.0,,0.0
380,2003.0,Bent County Sheriff,BENT,1.0,4.0,8.0,7.0,1.0,0.0,0.0,,0.0
381,2003.0,Berthoud PD,LARIMER,1.0,0.0,8.0,28.0,0.0,0.0,0.0,,0.0
382,2003.0,Boulder County Sheriff,BOULDER,11.0,223.0,199.0,690.0,49.0,0.0,33.0,,0.0
383,2003.0,Boulder PD,BOULDER,43.0,632.0,549.0,3184.0,197.0,0.0,104.0,,37.0
384,2003.0,Bow Mar PD,ARAPAHOE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
385,2003.0,Broomfield PD,BROOMFIELD,10.0,278.0,159.0,1375.0,94.0,0.0,8.0,,7.0
386,2003.0,Brush PD,MORGAN,0.0,67.0,22.0,118.0,2.0,0.0,0.0,,0.0
387,2003.0,Burlington PD,KIT CARSON,0.0,32.0,21.0,100.0,5.0,0.0,8.0,,1.0
388,2003.0,Canon City PD,FREMONT,14.0,117.0,85.0,450.0,38.0,0.0,2.0,,1.0
389,2003.0,Carbondale PD,GARFIELD,0.0,26.0,14.0,118.0,9.0,0.0,11.0,,0.0
390,2003.0,Castle Rock PD,DOUGLAS,0.0,163.0,105.0,501.0,54.0,0.0,4.0,,2.0
391,2003.0,Cedaredge PD,DELTA,2.0,17.0,7.0,58.0,3.0,0.0,2.0,,0.0
392,2003.0,Centennial PD,ARAPAHOE,41.0,470.0,415.0,1694.0,201.0,1.0,47.0,,22.0
393,2003.0,Center PD,SAGUACHE,1.0,26.0,24.0,10.0,2.0,0.0,0.0,,0.0
394,2003.0,Central City PD,GILPIN,0.0,3.0,0.0,11.0,0.0,0.0,2.0,,0.0
395,2003.0,Chaffee County Sheriff,CHAFFEE,3.0,31.0,21.0,92.0,4.0,0.0,2.0,,0.0
396,2003.0,Cheyenne County Sheriff,CHEYENNE,0.0,12.0,1.0,11.0,3.0,0.0,2.0,,0.0
397,2003.0,Clear Creek County Sheriff,CLEAR CREEK,0.0,33.0,19.0,73.0,7.0,0.0,8.0,,0.0
398,2003.0,Colorado School of Mines PD,JEFFERSON,0.0,4.0,3.0,15.0,1.0,0.0,0.0,,0.0
399,2003.0,Colorado Springs PD,EL PASO,191.0,3273.0,3438.0,13994.0,1744.0,18.0,520.0,,455.0
400,2003.0,Colorado State Univ. - Fort Collins PD,LARIMER,3.0,17.0,39.0,340.0,10.0,0.0,8.0,,3.0
401,2003.0,Columbine Valley PD,ARAPAHOE,0.0,1.0,8.0,17.0,2.0,0.0,0.0,,0.0
402,2003.0,Commerce City PD,ADAMS,15.0,391.0,359.0,1438.0,321.0,2.0,34.0,,35.0
403,2003.0,Cortez PD,MONTEZUMA,0.0,57.0,30.0,395.0,18.0,1.0,0.0,,0.0
404,2003.0,Costilla County Sheriff,COSTILLA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0
405,2003.0,Craig PD,MOFFAT,1.0,184.0,70.0,340.0,15.0,0.0,10.0,,1.0
406,2003.0,Crested Butte PD,GUNNISON,0.0,3.0,0.0,9.0,1.0,0.0,0.0,,0.0
407,2003.0,Cripple Creek PD,TELLER,0.0,62.0,16.0,102.0,1.0,0.0,6.0,,0.0
408,2003.0,Crowley County Sheriff,CROWLEY,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,0.0
409,2003.0,Custer County Sheriff,CUSTER,0.0,3.0,9.0,37.0,1.0,1.0,2.0,,0.0
410,2003.0,Dacono PD,WELD,0.0,35.0,14.0,44.0,15.0,0.0,0.0,,0.0
411,2003.0,De Beque PD,MESA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0
412,2003.0,Delta County Sheriff,DELTA,1.0,64.0,28.0,92.0,10.0,0.0,4.0,,0.0
413,2003.0,Delta PD,DELTA,8.0,125.0,113.0,285.0,26.0,1.0,26.0,,3.0
414,2003.0,Denver PD,DENVER,274.0,3627.0,7114.0,14915.0,7152.0,63.0,613.0,,1422.0
415,2003.0,Dillon PD,SUMMIT,0.0,9.0,11.0,82.0,9.0,0.0,6.0,,1.0
416,2003.0,Dolores County Sheriff,DOLORES,0.0,8.0,8.0,14.0,2.0,0.0,0.0,,0.0
417,2003.0,Durango PD,LA PLATA,7.0,292.0,103.0,775.0,52.0,0.0,8.0,,4.0
418,2003.0,Eagle County Sheriff,EAGLE,7.0,117.0,58.0,523.0,4.0,0.0,12.0,,2.0
419,2003.0,Eaton PD,WELD,0.0,12.0,15.0,46.0,3.0,0.0,0.0,,0.0
420,2003.0,Edgewater PD,JEFFERSON,2.0,51.0,47.0,404.0,44.0,2.0,6.0,,6.0
421,2003.0,El Paso County Sheriff,EL PASO,5.0,186.0,154.0,406.0,61.0,1.0,4.0,,4.0
422,2003.0,Elizabeth PD,ELBERT,4.0,15.0,12.0,30.0,3.0,0.0,0.0,,0.0
423,2003.0,Empire PD,CLEAR CREEK,1.0,1.0,3.0,6.0,2.0,0.0,6.0,,0.0
424,2003.0,Englewood PD,ARAPAHOE,19.0,268.0,319.0,1664.0,447.0,2.0,52.0,,40.0
425,2003.0,Erie PD,WELD,3.0,41.0,26.0,67.0,5.0,0.0,6.0,,1.0
426,2003.0,Estes Park PD,LARIMER,0.0,35.0,21.0,139.0,11.0,0.0,0.0,,0.0
427,2003.0,Evans PD,WELD,5.0,152.0,96.0,467.0,60.0,0.0,2.0,,11.0
428,2003.0,Federal Heights PD,ADAMS,1.0,99.0,120.0,677.0,171.0,1.0,4.0,,14.0
429,2003.0,Firestone PD,WELD,1.0,33.0,20.0,66.0,5.0,0.0,2.0,,0.0
430,2003.0,Florence PD,FREMONT,1.0,60.0,14.0,57.0,4.0,0.0,8.0,,0.0
431,2003.0,Fort Collins PD,LARIMER,39.0,1290.0,850.0,4368.0,302.0,1.0,211.0,,30.0
432,2003.0,Fort Lewis College PD,LA PLATA,1.0,9.0,24.0,69.0,1.0,0.0,4.0,,0.0
433,2003.0,Fort Morgan PD,MORGAN,6.0,112.0,42.0,315.0,11.0,0.0,8.0,,2.0
434,2003.0,Fountain PD,EL PASO,0.0,44.0,31.0,287.0,23.0,1.0,0.0,,3.0
435,2003.0,Fowler PD,OTERO,0.0,10.0,4.0,13.0,1.0,0.0,0.0,,0.0
436,2003.0,Fremont County Sheriff,FREMONT,2.0,79.0,33.0,156.0,7.0,0.0,2.0,,2.0
437,2003.0,Frisco PD,SUMMIT,1.0,17.0,15.0,105.0,7.0,0.0,0.0,,0.0
438,2003.0,Garfield County Sheriff,GARFIELD,5.0,155.0,110.0,207.0,22.0,0.0,5.0,,0.0
439,2003.0,Georgetown PD,CLEAR CREEK,0.0,0.0,2.0,6.0,1.0,0.0,0.0,,1.0
440,2003.0,Gilpin County Sheriff,GILPIN,1.0,21.0,17.0,39.0,3.0,0.0,0.0,,0.0
441,2003.0,Glendale PD,ARAPAHOE,1.0,87.0,25.0,371.0,56.0,1.0,4.0,,10.0
442,2003.0,Glenwood Springs PD,GARFIELD,4.0,94.0,64.0,509.0,16.0,0.0,8.0,,2.0
443,2003.0,Golden PD,JEFFERSON,12.0,145.0,107.0,483.0,44.0,0.0,4.0,,8.0
444,2003.0,Grand County Sheriff,GRAND,0.0,0.0,52.0,352.0,14.0,0.0,0.0,,0.0
445,2003.0,Grand Junction PD,MESA,37.0,600.0,540.0,2628.0,188.0,2.0,98.0,,35.0
446,2003.0,Greeley PD,WELD,35.0,634.0,76.0,4255.0,0.0,2.0,98.0,,52.0
447,2003.0,Greenwood Village PD,ARAPAHOE,4.0,95.0,147.0,608.0,58.0,0.0,10.0,,14.0
448,2003.0,Gunnison County Sheriff,GUNNISON,0.0,8.0,14.0,26.0,1.0,1.0,0.0,,0.0
449,2003.0,Gunnison PD,GUNNISON,6.0,89.0,23.0,317.0,14.0,0.0,24.0,,0.0
450,2003.0,Haxtun PD,PHILLIPS,0.0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0
451,2003.0,Hinsdale County Sheriff,HINSDALE,1.0,12.0,1.0,10.0,3.0,0.0,0.0,,0.0
452,2003.0,Holyoke PD,PHILLIPS,0.0,4.0,5.0,2.0,1.0,0.0,0.0,,0.0
453,2003.0,Huerfano County Sheriff,HUERFANO,1.0,24.0,17.0,45.0,0.0,0.0,0.0,,0.0
454,2003.0,Idaho Springs PD,CLEAR CREEK,2.0,31.0,13.0,80.0,5.0,0.0,2.0,,1.0
455,2003.0,Ignacio PD,LA PLATA,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,1.0
456,2003.0,Jackson County Sheriff,JACKSON,0.0,12.0,12.0,6.0,1.0,0.0,0.0,,0.0
457,2003.0,Jefferson County Sheriff,JEFFERSON,40.0,1155.0,657.0,2552.0,322.0,3.0,72.0,,43.0
458,2003.0,Johnstown PD,WELD,1.0,40.0,24.0,125.0,7.0,0.0,2.0,,2.0
459,2003.0,Kersey PD,WELD,2.0,15.0,16.0,37.0,4.0,0.0,2.0,,0.0
460,2003.0,Kiowa County Sheriff,KIOWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
461,2003.0,Kiowa PD,ELBERT,0.0,9.0,11.0,13.0,1.0,0.0,0.0,,0.0
462,2003.0,La Junta PD,OTERO,5.0,141.0,43.0,370.0,11.0,1.0,28.0,,5.0
463,2003.0,La Plata County Sheriff,LA PLATA,0.0,122.0,92.0,194.0,25.0,0.0,6.0,,0.0
464,2003.0,La Salle PD,WELD,0.0,13.0,15.0,40.0,4.0,0.0,2.0,,0.0
465,2003.0,Lafayette PD,BOULDER,28.0,287.0,100.0,501.0,46.0,0.0,8.0,,4.0
466,2003.0,Lake County Sheriff,LAKE,0.0,65.0,22.0,62.0,4.0,0.0,0.0,,0.0
467,2003.0,Lakeside PD,JEFFERSON,1.0,7.0,4.0,98.0,2.0,0.0,0.0,,3.0
468,2003.0,Lakewood PD,JEFFERSON,29.0,1096.0,1056.0,4289.0,774.0,3.0,112.0,,128.0
469,2003.0,Lamar PD,PROWERS,2.0,49.0,68.0,315.0,11.0,2.0,6.0,,1.0
470,2003.0,Larimer County Sheriff,LARIMER,27.0,395.0,324.0,1097.0,102.0,0.0,54.0,,9.0
471,2003.0,Las Animas County Sheriff,LAS ANIMAS,0.0,35.0,10.0,30.0,0.0,0.0,0.0,,0.0
472,2003.0,Las Animas PD,BENT,2.0,43.0,27.0,60.0,1.0,0.0,0.0,,0.0
473,2003.0,Leadville PD,LAKE,0.0,58.0,2.0,55.0,2.0,0.0,0.0,,1.0
474,2003.0,Limon PD,LINCOLN,0.0,5.0,0.0,14.0,3.0,0.0,2.0,,0.0
475,2003.0,Lincoln County Sheriff,LINCOLN,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0
476,2003.0,Littleton PD,ARAPAHOE,11.0,367.0,226.0,1071.0,200.0,0.0,26.0,,20.0
477,2003.0,Lochbuie PD,WELD,0.0,63.0,18.0,27.0,6.0,0.0,0.0,,0.0
478,2003.0,Logan County Sheriff,LOGAN,0.0,9.0,4.0,33.0,0.0,0.0,4.0,,1.0
479,2003.0,Lone Tree PD,DOUGLAS,3.0,47.0,0.0,307.0,0.0,1.0,1.0,,0.0
480,2003.0,Longmont PD,BOULDER,5.0,182.0,124.0,461.0,54.0,1.0,14.0,,11.0
481,2003.0,Louisville PD,BOULDER,0.0,38.0,23.0,161.0,20.0,0.0,4.0,,0.0
482,2003.0,Loveland PD,LARIMER,5.0,111.0,52.0,385.0,26.0,1.0,8.0,,6.0
483,2003.0,Mancos PD,MONTEZUMA,1.0,11.0,12.0,11.0,3.0,0.0,0.0,,1.0
484,2003.0,Manitou Springs PD,EL PASO,1.0,45.0,25.0,103.0,10.0,0.0,10.0,,3.0
485,2003.0,Meeker PD,RIO BLANCO,1.0,15.0,6.0,39.0,1.0,0.0,0.0,,0.0
486,2003.0,Mesa County Sheriff,MESA,28.0,373.0,330.0,1022.0,112.0,1.0,2.0,,15.0
487,2003.0,Milliken PD,WELD,0.0,11.0,15.0,39.0,6.0,0.0,0.0,,0.0
488,2003.0,Mineral County Sheriff,MINERAL,0.0,3.0,3.0,2.0,0.0,1.0,0.0,,0.0
489,2003.0,Minturn PD,EAGLE,0.0,11.0,1.0,24.0,3.0,0.0,0.0,,0.0
490,2003.0,Moffat County Sheriff,MOFFAT,0.0,27.0,4.0,31.0,0.0,0.0,0.0,,0.0
491,2003.0,Monte Vista PD,RIO GRANDE,0.0,40.0,59.0,125.0,7.0,0.0,2.0,,0.0
492,2003.0,Montezuma County Sheriff,MONTEZUMA,4.0,101.0,81.0,153.0,30.0,0.0,16.0,,0.0
493,2003.0,Montrose County Sheriff,MONTROSE,0.0,65.0,40.0,29.0,13.0,1.0,0.0,,0.0
494,2003.0,Montrose PD,MONTROSE,3.0,104.0,132.0,583.0,25.0,1.0,14.0,,5.0
495,2003.0,Monument PD,EL PASO,1.0,19.0,17.0,148.0,11.0,0.0,0.0,,2.0
496,2003.0,Morgan County Sheriff,MORGAN,2.0,36.0,31.0,59.0,10.0,0.0,0.0,,1.0
