,county,year,minor_male,minor_female,adult_male,adult_female,minor_total,adult_total,total
297,Baca,2043.0,351.0,337.0,1160.0,1170.0,687.0,2330.0,3017.0
298,Baca,2044.0,351.0,337.0,1152.0,1168.0,686.0,2318.0,3004.0
299,Baca,2045.0,350.0,335.0,1137.0,1160.0,686.0,2305.0,2991.0
300,Baca,2046.0,350.0,335.0,1144.0,1155.0,685.0,2293.0,2978.0
301,Baca,2047.0,350.0,333.0,1140.0,1150.0,682.0,2282.0,2964.0
302,Baca,2048.0,347.0,332.0,1134.0,1143.0,679.0,2265.0,2944.0
303,Baca,2049.0,346.0,330.0,1126.0,1140.0,677.0,2262.0,2939.0
304,Baca,2050.0,343.0,331.0,1121.0,1135.0,673.0,2255.0,2928.0
305,Bent,1990.0,699.0,701.0,1920.0,1728.0,1400.0,3648.0,5048.0
306,Bent,1991.0,680.0,680.0,1924.0,1681.0,1360.0,3605.0,4965.0
307,Bent,1992.0,688.0,682.0,1980.0,1687.0,1370.0,3667.0,5037.0
308,Bent,1993.0,723.0,716.0,2132.0,1786.0,1439.0,3918.0,5357.0
309,Bent,1994.0,723.0,715.0,2182.0,1781.0,1438.0,3963.0,5401.0
310,Bent,1995.0,738.0,728.0,2272.0,1817.0,1466.0,4089.0,5555.0
311,Bent,1996.0,743.0,727.0,2333.0,1822.0,1470.0,4155.0,5625.0
312,Bent,1997.0,739.0,724.0,2370.0,1810.0,1463.0,4180.0,5643.0
313,Bent,1998.0,780.0,759.0,2552.0,1910.0,1539.0,4462.0,6001.0
314,Bent,1999.0,776.0,748.0,2587.0,1890.0,1524.0,4477.0,6001.0
315,Bent,2000.0,766.0,741.0,2598.0,1861.0,1507.0,4459.0,5966.0
316,Bent,2001.0,712.0,696.0,2667.0,1801.0,1408.0,4470.0,5878.0
317,Bent,2002.0,731.0,719.0,2890.0,1859.0,1451.0,4754.0,6205.0
318,Bent,2003.0,771.0,764.0,3163.0,1960.0,1534.0,5124.0,6658.0
319,Bent,2004.0,692.0,687.0,3146.0,1838.0,1378.0,4984.0,6362.0
320,Bent,2005.0,650.0,648.0,3196.0,1768.0,1299.0,4963.0,6262.0
321,Bent,2006.0,601.0,601.0,3187.0,1685.0,1202.0,4874.0,6076.0
322,Bent,2007.0,545.0,545.0,3124.0,1564.0,1090.0,4680.0,5770.0
323,Bent,2008.0,557.0,560.0,3316.0,1584.0,1113.0,4897.0,6010.0
324,Bent,2009.0,578.0,574.0,3652.0,1670.0,1150.0,5334.0,6484.0
325,Bent,2010.0,577.0,572.0,3690.0,1667.0,1149.0,5357.0,6506.0
326,Bent,2011.0,573.0,554.0,3585.0,1649.0,1124.0,5232.0,6356.0
327,Bent,2012.0,523.0,497.0,3287.0,1554.0,1020.0,4845.0,5865.0
328,Bent,2013.0,508.0,489.0,3250.0,1551.0,999.0,4800.0,5799.0
329,Bent,2014.0,499.0,489.0,3277.0,1581.0,988.0,4857.0,5845.0
330,Bent,2015.0,510.0,498.0,3337.0,1615.0,1006.0,4959.0,5965.0
331,Bent,2016.0,488.0,478.0,3206.0,1582.0,967.0,4787.0,5754.0
332,Bent,2017.0,502.0,496.0,3315.0,1659.0,994.0,4975.0,5969.0
333,Bent,2018.0,489.0,485.0,3336.0,1675.0,974.0,5005.0,5979.0
334,Bent,2019.0,485.0,478.0,3325.0,1696.0,964.0,5015.0,5979.0
335,Bent,2020.0,442.0,437.0,3105.0,1601.0,877.0,4711.0,5588.0
336,Bent,2021.0,438.0,429.0,3106.0,1620.0,867.0,4727.0,5594.0
337,Bent,2022.0,441.0,427.0,3095.0,1615.0,866.0,4700.0,5566.0
338,Bent,2023.0,438.0,431.0,3076.0,1597.0,869.0,4683.0,5552.0
339,Bent,2024.0,439.0,430.0,3071.0,1596.0,870.0,4669.0,5539.0
340,Bent,2025.0,443.0,428.0,3063.0,1597.0,869.0,4665.0,5534.0
341,Bent,2026.0,437.0,426.0,3051.0,1590.0,861.0,4639.0,5500.0
342,Bent,2027.0,439.0,427.0,3054.0,1591.0,863.0,4640.0,5503.0
343,Bent,2028.0,438.0,425.0,3046.0,1589.0,861.0,4637.0,5498.0
344,Bent,2029.0,438.0,420.0,3042.0,1589.0,861.0,4630.0,5491.0
345,Bent,2030.0,440.0,422.0,3036.0,1588.0,863.0,4620.0,5483.0
346,Bent,2031.0,440.0,423.0,3030.0,1582.0,859.0,4608.0,5467.0
347,Bent,2032.0,441.0,424.0,3025.0,1575.0,867.0,4597.0,5464.0
348,Bent,2033.0,445.0,428.0,3017.0,1566.0,874.0,4581.0,5455.0
349,Bent,2034.0,447.0,430.0,3008.0,1566.0,874.0,4575.0,5449.0
350,Bent,2035.0,449.0,433.0,3002.0,1560.0,882.0,4556.0,5438.0
351,Bent,2036.0,450.0,433.0,2995.0,1555.0,884.0,4550.0,5434.0
352,Bent,2037.0,456.0,438.0,2987.0,1548.0,889.0,4535.0,5424.0
353,Bent,2038.0,451.0,437.0,2983.0,1549.0,890.0,4532.0,5422.0
354,Bent,2039.0,449.0,435.0,2984.0,1542.0,889.0,4521.0,5410.0
355,Bent,2040.0,451.0,434.0,2980.0,1540.0,890.0,4518.0,5408.0
356,Bent,2041.0,450.0,432.0,2976.0,1548.0,883.0,4518.0,5401.0
357,Bent,2042.0,446.0,428.0,2972.0,1541.0,877.0,4512.0,5389.0
358,Bent,2043.0,444.0,426.0,2975.0,1543.0,872.0,4515.0,5387.0
359,Bent,2044.0,442.0,423.0,2972.0,1532.0,865.0,4510.0,5375.0
360,Bent,2045.0,440.0,423.0,2972.0,1538.0,859.0,4508.0,5367.0
361,Bent,2046.0,436.0,417.0,2976.0,1535.0,858.0,4512.0,5370.0
362,Bent,2047.0,435.0,416.0,2976.0,1540.0,848.0,4508.0,5356.0
363,Bent,2048.0,431.0,414.0,2970.0,1539.0,845.0,4505.0,5350.0
364,Bent,2049.0,429.0,412.0,2975.0,1531.0,838.0,4507.0,5345.0
365,Bent,2050.0,425.0,409.0,2974.0,1532.0,836.0,4504.0,5340.0
366,Boulder,1990.0,28801.0,27485.0,84464.0,85272.0,56286.0,169736.0,226022.0
367,Boulder,1991.0,29373.0,28069.0,86503.0,87032.0,57442.0,173535.0,230977.0
368,Boulder,1992.0,30268.0,28957.0,89436.0,89731.0,59225.0,179167.0,238392.0
369,Boulder,1993.0,31343.0,30021.0,92931.0,92987.0,61364.0,185918.0,247282.0
370,Boulder,1994.0,31984.0,30665.0,95140.0,94937.0,62649.0,190077.0,252726.0
371,Boulder,1995.0,32535.0,31229.0,97106.0,96632.0,63764.0,193738.0,257502.0
372,Boulder,1996.0,33021.0,31732.0,98884.0,98132.0,64753.0,197016.0,261769.0
373,Boulder,1997.0,33510.0,32235.0,100677.0,99642.0,65745.0,200319.0,266064.0
374,Boulder,1998.0,34467.0,33194.0,103903.0,102557.0,67661.0,206460.0,274121.0
375,Boulder,1999.0,35644.0,34361.0,107806.0,106117.0,70005.0,213923.0,283928.0
376,Boulder,2000.0,34205.0,32931.0,105579.0,103539.0,67136.0,209118.0,276254.0
377,Boulder,2001.0,35145.0,33824.0,108195.0,106346.0,68967.0,214541.0,283508.0
378,Boulder,2002.0,35002.0,33752.0,108641.0,107043.0,68753.0,215681.0,284434.0
379,Boulder,2003.0,34551.0,33348.0,108050.0,106804.0,67903.0,214858.0,282761.0
380,Boulder,2004.0,34351.0,33227.0,108320.0,107394.0,67580.0,215708.0,283288.0
381,Boulder,2005.0,33979.0,32884.0,108316.0,107731.0,66867.0,216046.0,282913.0
382,Boulder,2006.0,34241.0,33152.0,109634.0,109100.0,67394.0,218740.0,286134.0
383,Boulder,2007.0,34522.0,33362.0,110542.0,110333.0,67884.0,220870.0,288754.0
384,Boulder,2008.0,34724.0,33459.0,111671.0,111971.0,68183.0,223643.0,291826.0
385,Boulder,2009.0,34617.0,33271.0,112762.0,112990.0,67887.0,225754.0,293641.0
386,Boulder,2010.0,34800.0,33411.0,113639.0,113755.0,68211.0,227394.0,295605.0
387,Boulder,2011.0,35077.0,33743.0,115832.0,115871.0,68822.0,231702.0,300524.0
388,Boulder,2012.0,35276.0,34040.0,118329.0,118230.0,69316.0,236564.0,305880.0
389,Boulder,2013.0,35446.0,34199.0,120686.0,120568.0,69649.0,241248.0,310897.0
390,Boulder,2014.0,35470.0,34194.0,122325.0,122217.0,69668.0,244550.0,314218.0
391,Boulder,2015.0,35748.0,34505.0,125158.0,124951.0,70252.0,250098.0,320350.0
392,Boulder,2016.0,35674.0,34466.0,127028.0,126793.0,70140.0,253817.0,323957.0
393,Boulder,2017.0,35324.0,34051.0,128075.0,127966.0,69374.0,256046.0,325420.0
394,Boulder,2018.0,35024.0,33738.0,129680.0,129612.0,68761.0,259297.0,328058.0
395,Boulder,2019.0,34365.0,33154.0,130699.0,130609.0,67522.0,261308.0,328830.0
396,Boulder,2020.0,33957.0,32694.0,132117.0,132094.0,66652.0,264207.0,330859.0
397,Boulder,2021.0,33362.0,32143.0,133727.0,133664.0,65503.0,267389.0,332892.0
398,Boulder,2022.0,32714.0,31560.0,134913.0,134836.0,64274.0,269741.0,334015.0
399,Boulder,2023.0,32137.0,30991.0,136118.0,136091.0,63132.0,272212.0,335344.0
400,Boulder,2024.0,31674.0,30503.0,137539.0,137585.0,62175.0,275124.0,337299.0
401,Boulder,2025.0,31241.0,30138.0,138975.0,139010.0,61378.0,277988.0,339366.0
402,Boulder,2026.0,30972.0,29826.0,140616.0,140753.0,60799.0,281376.0,342175.0
403,Boulder,2027.0,30861.0,29661.0,142301.0,142558.0,60520.0,284860.0,345380.0
404,Boulder,2028.0,30820.0,29636.0,143910.0,144218.0,60457.0,288125.0,348582.0
405,Boulder,2029.0,30786.0,29664.0,145499.0,145818.0,60449.0,291322.0,351771.0
406,Boulder,2030.0,30848.0,29727.0,146892.0,147273.0,60576.0,294161.0,354737.0
407,Boulder,2031.0,30976.0,29849.0,148201.0,148662.0,60823.0,296865.0,357688.0
408,Boulder,2032.0,31127.0,29996.0,149466.0,150006.0,61125.0,299475.0,360600.0
409,Boulder,2033.0,31322.0,30181.0,150671.0,151284.0,61506.0,301962.0,363468.0
410,Boulder,2034.0,31580.0,30433.0,151795.0,152482.0,62014.0,304276.0,366290.0
411,Boulder,2035.0,31874.0,30718.0,152849.0,153615.0,62591.0,306468.0,369059.0
412,Boulder,2036.0,32284.0,31110.0,153770.0,154609.0,63394.0,308375.0,371769.0
413,Boulder,2037.0,32705.0,31519.0,154636.0,155546.0,64221.0,310183.0,374404.0
414,Boulder,2038.0,33147.0,31939.0,155455.0,156424.0,65085.0,311882.0,376967.0
415,Boulder,2039.0,33571.0,32345.0,156255.0,157277.0,65917.0,313530.0,379447.0
416,Boulder,2040.0,34001.0,32759.0,157003.0,158082.0,66761.0,315089.0,381850.0
417,Boulder,2041.0,34354.0,33095.0,157801.0,158918.0,67451.0,316715.0,384166.0
418,Boulder,2042.0,34662.0,33389.0,158554.0,159693.0,68050.0,318242.0,386292.0
419,Boulder,2043.0,34915.0,33633.0,159269.0,160422.0,68551.0,319687.0,388238.0
420,Boulder,2044.0,35122.0,33825.0,159941.0,161098.0,68949.0,321042.0,389991.0
421,Boulder,2045.0,35266.0,33962.0,160590.0,161742.0,69228.0,322326.0,391554.0
422,Boulder,2046.0,35350.0,34038.0,161212.0,162339.0,69388.0,323543.0,392931.0
423,Boulder,2047.0,35374.0,34058.0,161805.0,162897.0,69432.0,324709.0,394141.0
424,Boulder,2048.0,35343.0,34019.0,162384.0,163421.0,69361.0,325812.0,395173.0
425,Boulder,2049.0,35254.0,33932.0,162942.0,163918.0,69183.0,326858.0,396041.0
426,Boulder,2050.0,35114.0,33793.0,163472.0,164379.0,68909.0,327857.0,396766.0
427,Broomfield,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Broomfield,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Broomfield,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,Broomfield,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Broomfield,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Broomfield,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Broomfield,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Broomfield,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Broomfield,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Broomfield,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Broomfield,2000.0,6032.0,5835.0,13308.0,13370.0,11867.0,26678.0,38545.0
438,Broomfield,2001.0,6415.0,6210.0,14322.0,14442.0,12623.0,28763.0,41386.0
439,Broomfield,2002.0,6491.0,6302.0,14739.0,14902.0,12791.0,29639.0,42430.0
440,Broomfield,2003.0,6795.0,6611.0,15679.0,15878.0,13405.0,31552.0,44957.0
441,Broomfield,2004.0,6933.0,6754.0,16226.0,16492.0,13683.0,32720.0,46403.0
442,Broomfield,2005.0,7122.0,6943.0,16922.0,17273.0,14067.0,34183.0,48250.0
443,Broomfield,2006.0,7480.0,7295.0,17991.0,18380.0,14776.0,36375.0,51151.0
444,Broomfield,2007.0,7730.0,7529.0,18801.0,19269.0,15262.0,38071.0,53333.0
445,Broomfield,2008.0,7794.0,7577.0,19230.0,19798.0,15371.0,39028.0,54399.0
446,Broomfield,2009.0,7811.0,7581.0,19680.0,20312.0,15390.0,39988.0,55378.0
447,Broomfield,2010.0,7797.0,7562.0,20050.0,20698.0,15359.0,40748.0,56107.0
448,Broomfield,2011.0,7881.0,7669.0,20710.0,21320.0,15551.0,42024.0,57575.0
449,Broomfield,2012.0,7958.0,7740.0,21482.0,22091.0,15703.0,43572.0,59275.0
450,Broomfield,2013.0,8007.0,7804.0,22142.0,22720.0,15806.0,44858.0,60664.0
451,Broomfield,2014.0,8118.0,7905.0,22958.0,23522.0,16024.0,46480.0,62504.0
452,Broomfield,2015.0,8404.0,8126.0,24347.0,24960.0,16529.0,49299.0,65828.0
453,Broomfield,2016.0,8511.0,8199.0,25185.0,25809.0,16712.0,50990.0,67702.0
454,Broomfield,2017.0,8583.0,8275.0,26077.0,26718.0,16861.0,52797.0,69658.0
455,Broomfield,2018.0,8567.0,8275.0,26922.0,27557.0,16839.0,54481.0,71320.0
456,Broomfield,2019.0,8527.0,8249.0,27633.0,28258.0,16777.0,55893.0,72670.0
457,Broomfield,2020.0,8527.0,8239.0,28541.0,29159.0,16765.0,57704.0,74469.0
458,Broomfield,2021.0,8475.0,8240.0,29507.0,30061.0,16720.0,59563.0,76283.0
459,Broomfield,2022.0,8520.0,8288.0,30437.0,30958.0,16808.0,61394.0,78202.0
460,Broomfield,2023.0,8625.0,8368.0,31486.0,31995.0,16991.0,63478.0,80469.0
461,Broomfield,2024.0,8719.0,8445.0,32503.0,32984.0,17165.0,65484.0,82649.0
462,Broomfield,2025.0,8846.0,8570.0,33577.0,34026.0,17419.0,67609.0,85028.0
463,Broomfield,2026.0,8993.0,8681.0,34640.0,35088.0,17672.0,69736.0,87408.0
464,Broomfield,2027.0,9174.0,8827.0,35682.0,36126.0,18003.0,71803.0,89806.0
465,Broomfield,2028.0,9319.0,8977.0,36513.0,36920.0,18293.0,73437.0,91730.0
466,Broomfield,2029.0,9409.0,9088.0,37153.0,37502.0,18495.0,74655.0,93150.0
467,Broomfield,2030.0,9465.0,9136.0,37615.0,37935.0,18599.0,75552.0,94151.0
468,Broomfield,2031.0,9469.0,9137.0,37908.0,38209.0,18606.0,76126.0,94732.0
469,Broomfield,2032.0,9428.0,9089.0,38112.0,38384.0,18520.0,76493.0,95013.0
470,Broomfield,2033.0,9366.0,9022.0,38318.0,38562.0,18389.0,76878.0,95267.0
471,Broomfield,2034.0,9306.0,8959.0,38495.0,38708.0,18268.0,77211.0,95479.0
472,Broomfield,2035.0,9220.0,8867.0,38684.0,38871.0,18087.0,77559.0,95646.0
473,Broomfield,2036.0,9153.0,8799.0,38835.0,38992.0,17948.0,77822.0,95770.0
474,Broomfield,2037.0,9094.0,8740.0,38935.0,39065.0,17832.0,78000.0,95832.0
475,Broomfield,2038.0,9005.0,8644.0,39051.0,39146.0,17649.0,78192.0,95841.0
476,Broomfield,2039.0,8927.0,8566.0,39128.0,39196.0,17492.0,78322.0,95814.0
477,Broomfield,2040.0,8842.0,8481.0,39197.0,39232.0,17321.0,78426.0,95747.0
478,Broomfield,2041.0,8701.0,8339.0,39304.0,39305.0,17042.0,78606.0,95648.0
479,Broomfield,2042.0,8540.0,8183.0,39408.0,39380.0,16727.0,78783.0,95510.0
480,Broomfield,2043.0,8369.0,8014.0,39510.0,39447.0,16382.0,78957.0,95339.0
481,Broomfield,2044.0,8182.0,7833.0,39613.0,39509.0,16014.0,79132.0,95146.0
482,Broomfield,2045.0,7983.0,7640.0,39724.0,39576.0,15623.0,79301.0,94924.0
483,Broomfield,2046.0,7776.0,7440.0,39828.0,39642.0,15215.0,79470.0,94685.0
484,Broomfield,2047.0,7569.0,7241.0,39948.0,39714.0,14808.0,79654.0,94462.0
485,Broomfield,2048.0,7363.0,7046.0,40051.0,39772.0,14409.0,79816.0,94225.0
486,Broomfield,2049.0,7164.0,6851.0,40143.0,39820.0,14020.0,79958.0,93978.0
487,Broomfield,2050.0,6973.0,6671.0,40222.0,39852.0,13645.0,80072.0,93717.0
488,Chaffee,1990.0,1641.0,1398.0,5164.0,4481.0,3039.0,9645.0,12684.0
489,Chaffee,1991.0,1631.0,1404.0,5263.0,4568.0,3035.0,9831.0,12866.0
490,Chaffee,1992.0,1631.0,1418.0,5395.0,4675.0,3049.0,10070.0,13119.0
491,Chaffee,1993.0,1675.0,1468.0,5653.0,4906.0,3143.0,10559.0,13702.0
492,Chaffee,1994.0,1693.0,1501.0,5845.0,5065.0,3194.0,10910.0,14104.0
493,Chaffee,1995.0,1725.0,1544.0,6100.0,5290.0,3269.0,11390.0,14659.0
494,Chaffee,1996.0,1748.0,1580.0,6322.0,5474.0,3328.0,11796.0,15124.0
495,Chaffee,1997.0,1748.0,1593.0,6468.0,5600.0,3341.0,12068.0,15409.0
496,Chaffee,1998.0,1727.0,1595.0,6543.0,5663.0,3322.0,12206.0,15528.0
497,Chaffee,1999.0,1738.0,1621.0,6741.0,5835.0,3359.0,12576.0,15935.0
498,Chaffee,2000.0,1743.0,1646.0,6927.0,5996.0,3389.0,12923.0,16312.0
499,Chaffee,2001.0,1706.0,1656.0,7009.0,6044.0,3361.0,13050.0,16411.0
500,Chaffee,2002.0,1711.0,1656.0,7126.0,6154.0,3368.0,13274.0,16642.0
501,Chaffee,2003.0,1684.0,1631.0,7233.0,6251.0,3313.0,13480.0,16793.0
502,Chaffee,2004.0,1659.0,1611.0,7324.0,6354.0,3270.0,13673.0,16943.0
503,Chaffee,2005.0,1648.0,1606.0,7374.0,6399.0,3255.0,13764.0,17019.0
504,Chaffee,2006.0,1604.0,1567.0,7403.0,6411.0,3171.0,13812.0,16983.0
505,Chaffee,2007.0,1599.0,1582.0,7533.0,6527.0,3179.0,14055.0,17234.0
506,Chaffee,2008.0,1601.0,1566.0,7632.0,6610.0,3168.0,14231.0,17399.0
507,Chaffee,2009.0,1586.0,1553.0,7742.0,6723.0,3144.0,14459.0,17603.0
508,Chaffee,2010.0,1603.0,1548.0,7837.0,6809.0,3151.0,14646.0,17797.0
509,Chaffee,2011.0,1609.0,1551.0,7901.0,6872.0,3161.0,14776.0,17937.0
510,Chaffee,2012.0,1571.0,1525.0,7951.0,6920.0,3098.0,14870.0,17968.0
511,Chaffee,2013.0,1548.0,1513.0,7996.0,6977.0,3061.0,14974.0,18035.0
512,Chaffee,2014.0,1546.0,1515.0,8013.0,6998.0,3059.0,15006.0,18065.0
513,Chaffee,2015.0,1555.0,1522.0,8019.0,7018.0,3076.0,15027.0,18103.0
514,Chaffee,2016.0,1605.0,1565.0,8168.0,7182.0,3171.0,15347.0,18518.0
515,Chaffee,2017.0,1664.0,1622.0,8326.0,7360.0,3282.0,15688.0,18970.0
516,Chaffee,2018.0,1694.0,1638.0,8429.0,7494.0,3332.0,15916.0,19248.0
517,Chaffee,2019.0,1710.0,1646.0,8469.0,7570.0,3354.0,16038.0,19392.0
518,Chaffee,2020.0,1715.0,1638.0,8514.0,7648.0,3352.0,16162.0,19514.0
519,Chaffee,2021.0,1713.0,1649.0,8563.0,7714.0,3359.0,16271.0,19630.0
520,Chaffee,2022.0,1718.0,1650.0,8596.0,7766.0,3372.0,16362.0,19734.0
521,Chaffee,2023.0,1729.0,1653.0,8644.0,7843.0,3382.0,16489.0,19871.0
522,Chaffee,2024.0,1734.0,1658.0,8699.0,7906.0,3391.0,16601.0,19992.0
523,Chaffee,2025.0,1736.0,1665.0,8758.0,7972.0,3395.0,16731.0,20126.0
524,Chaffee,2026.0,1745.0,1682.0,8819.0,8041.0,3423.0,16862.0,20285.0
525,Chaffee,2027.0,1754.0,1701.0,8896.0,8123.0,3456.0,17013.0,20469.0
526,Chaffee,2028.0,1765.0,1710.0,8968.0,8210.0,3476.0,17179.0,20655.0
527,Chaffee,2029.0,1778.0,1722.0,9036.0,8295.0,3498.0,17328.0,20826.0
528,Chaffee,2030.0,1789.0,1733.0,9112.0,8373.0,3520.0,17494.0,21014.0
529,Chaffee,2031.0,1800.0,1741.0,9184.0,8457.0,3542.0,17644.0,21186.0
530,Chaffee,2032.0,1818.0,1761.0,9228.0,8498.0,3575.0,17728.0,21303.0
531,Chaffee,2033.0,1822.0,1761.0,9271.0,8554.0,3585.0,17821.0,21406.0
532,Chaffee,2034.0,1824.0,1767.0,9314.0,8599.0,3590.0,17914.0,21504.0
533,Chaffee,2035.0,1830.0,1772.0,9360.0,8642.0,3598.0,17993.0,21591.0
534,Chaffee,2036.0,1838.0,1777.0,9392.0,8673.0,3617.0,18067.0,21684.0
535,Chaffee,2037.0,1841.0,1785.0,9436.0,8714.0,3626.0,18143.0,21769.0
536,Chaffee,2038.0,1855.0,1793.0,9471.0,8742.0,3647.0,18206.0,21853.0
537,Chaffee,2039.0,1864.0,1801.0,9502.0,8769.0,3666.0,18269.0,21935.0
538,Chaffee,2040.0,1867.0,1804.0,9542.0,8804.0,3668.0,18343.0,22011.0
539,Chaffee,2041.0,1874.0,1810.0,9581.0,8829.0,3681.0,18411.0,22092.0
540,Chaffee,2042.0,1878.0,1814.0,9619.0,8858.0,3694.0,18481.0,22175.0
541,Chaffee,2043.0,1884.0,1817.0,9656.0,8877.0,3701.0,18534.0,22235.0
542,Chaffee,2044.0,1887.0,1822.0,9684.0,8903.0,3708.0,18589.0,22297.0
543,Chaffee,2045.0,1886.0,1823.0,9718.0,8921.0,3708.0,18651.0,22359.0
544,Chaffee,2046.0,1886.0,1820.0,9759.0,8944.0,3708.0,18703.0,22411.0
545,Chaffee,2047.0,1885.0,1817.0,9798.0,8969.0,3702.0,18757.0,22459.0
546,Chaffee,2048.0,1881.0,1815.0,9832.0,8984.0,3696.0,18812.0,22508.0
547,Chaffee,2049.0,1875.0,1812.0,9865.0,9005.0,3687.0,18861.0,22548.0
548,Chaffee,2050.0,1869.0,1805.0,9896.0,9022.0,3675.0,18918.0,22593.0
549,Cheyenne,1990.0,417.0,357.0,805.0,818.0,774.0,1623.0,2397.0
550,Cheyenne,1991.0,426.0,369.0,835.0,847.0,795.0,1682.0,2477.0
551,Cheyenne,1992.0,410.0,358.0,816.0,823.0,768.0,1639.0,2407.0
552,Cheyenne,1993.0,387.0,343.0,783.0,794.0,730.0,1577.0,2307.0
553,Cheyenne,1994.0,383.0,343.0,780.0,791.0,726.0,1571.0,2297.0
554,Cheyenne,1995.0,375.0,340.0,772.0,783.0,715.0,1555.0,2270.0
555,Cheyenne,1996.0,371.0,342.0,780.0,791.0,713.0,1571.0,2284.0
556,Cheyenne,1997.0,371.0,344.0,786.0,796.0,715.0,1582.0,2297.0
557,Cheyenne,1998.0,375.0,351.0,802.0,812.0,726.0,1614.0,2340.0
558,Cheyenne,1999.0,361.0,342.0,782.0,791.0,703.0,1573.0,2276.0
559,Cheyenne,2000.0,350.0,335.0,760.0,769.0,685.0,1529.0,2214.0
560,Cheyenne,2001.0,330.0,314.0,758.0,769.0,645.0,1525.0,2170.0
561,Cheyenne,2002.0,323.0,303.0,765.0,780.0,625.0,1539.0,2164.0
562,Cheyenne,2003.0,300.0,288.0,770.0,765.0,586.0,1531.0,2117.0
563,Cheyenne,2004.0,287.0,273.0,752.0,758.0,558.0,1500.0,2058.0
564,Cheyenne,2005.0,271.0,264.0,753.0,756.0,535.0,1507.0,2042.0
565,Cheyenne,2006.0,258.0,258.0,740.0,727.0,512.0,1467.0,1979.0
566,Cheyenne,2007.0,260.0,236.0,694.0,724.0,496.0,1415.0,1911.0
567,Cheyenne,2008.0,242.0,234.0,722.0,713.0,473.0,1430.0,1903.0
568,Cheyenne,2009.0,221.0,220.0,698.0,690.0,438.0,1391.0,1829.0
569,Cheyenne,2010.0,236.0,236.0,670.0,692.0,472.0,1362.0,1834.0
570,Cheyenne,2011.0,231.0,229.0,682.0,701.0,461.0,1372.0,1833.0
571,Cheyenne,2012.0,234.0,231.0,677.0,690.0,463.0,1362.0,1825.0
572,Cheyenne,2013.0,231.0,232.0,665.0,680.0,463.0,1353.0,1816.0
573,Cheyenne,2014.0,224.0,232.0,675.0,682.0,456.0,1357.0,1813.0
574,Cheyenne,2015.0,229.0,235.0,670.0,669.0,465.0,1341.0,1806.0
575,Cheyenne,2016.0,233.0,235.0,655.0,662.0,467.0,1323.0,1790.0
576,Cheyenne,2017.0,231.0,235.0,658.0,660.0,466.0,1321.0,1787.0
577,Cheyenne,2018.0,225.0,233.0,661.0,660.0,459.0,1327.0,1786.0
578,Cheyenne,2019.0,219.0,226.0,662.0,662.0,449.0,1328.0,1777.0
579,Cheyenne,2020.0,217.0,220.0,648.0,650.0,436.0,1306.0,1742.0
580,Cheyenne,2021.0,221.0,224.0,645.0,646.0,444.0,1284.0,1728.0
581,Cheyenne,2022.0,224.0,224.0,642.0,646.0,447.0,1287.0,1734.0
582,Cheyenne,2023.0,229.0,224.0,638.0,645.0,454.0,1283.0,1737.0
583,Cheyenne,2024.0,233.0,222.0,638.0,646.0,453.0,1279.0,1732.0
584,Cheyenne,2025.0,228.0,224.0,647.0,646.0,453.0,1290.0,1743.0
585,Cheyenne,2026.0,228.0,225.0,647.0,646.0,453.0,1293.0,1746.0
586,Cheyenne,2027.0,229.0,224.0,647.0,643.0,455.0,1289.0,1744.0
587,Cheyenne,2028.0,232.0,223.0,644.0,639.0,455.0,1284.0,1739.0
588,Cheyenne,2029.0,234.0,220.0,641.0,643.0,456.0,1286.0,1742.0
589,Cheyenne,2030.0,235.0,221.0,639.0,640.0,456.0,1276.0,1732.0
590,Cheyenne,2031.0,228.0,215.0,637.0,637.0,446.0,1276.0,1722.0
591,Cheyenne,2032.0,228.0,215.0,632.0,639.0,444.0,1272.0,1716.0
592,Cheyenne,2033.0,225.0,214.0,631.0,632.0,441.0,1267.0,1708.0
593,Cheyenne,2034.0,223.0,212.0,630.0,632.0,438.0,1264.0,1702.0
594,Cheyenne,2035.0,223.0,214.0,624.0,632.0,439.0,1256.0,1695.0
595,Cheyenne,2036.0,226.0,216.0,620.0,624.0,444.0,1244.0,1688.0
596,Cheyenne,2037.0,229.0,219.0,613.0,616.0,447.0,1227.0,1674.0
597,Cheyenne,2038.0,235.0,224.0,602.0,605.0,458.0,1210.0,1668.0
598,Cheyenne,2039.0,236.0,227.0,596.0,601.0,463.0,1195.0,1658.0
599,Cheyenne,2040.0,236.0,227.0,588.0,596.0,464.0,1186.0,1650.0
600,Cheyenne,2041.0,235.0,224.0,584.0,594.0,459.0,1180.0,1639.0
